name,filtered_genre,gender,race,api,black,hispanic,white,populairty
Tamia,EDM,female,white,0.17951086,0.040098798,0.065122366,0.71526796,50.525
Tammy Wynette,Country,female,white,0.002718804,0.11273743,0.008514388,0.8760293,28.03571429
Tank,Pop,unknown,white,0.005832761,0.029650273,0.016371258,0.9481457,51.6
Tanya Tucker,Country,female,white,0.003531886,0.3638899,0.014594043,0.61798424,35.28358209
Tarrus Riley,EDM,male,white,0.003710921,0.21785201,0.014181696,0.7642554,56
Tate McRae,Pop,male,white,0.002500671,0.37894145,0.010885217,0.60767263,70.35294118
Tatyana Ali,Pop,female,api,0.73247343,0.026644325,0.014065571,0.2268166,42
Tay Dizm,Rap,unknown,white,0.02475804,0.07278053,0.052376583,0.8500848,47.5
Tay-K,Hip-hop,unknown,white,0.011527166,0.17489843,0.031372566,0.7822018,62.5625
Taylor Bennett,Hip-hop,male,white,0.005648476,0.09501814,0.01876663,0.8805667,52
Taylor Hawkins,Rock,male,white,0.002578402,0.36616737,0.014632483,0.61662173,35
Taylor Ray Holbrook,Country,male,white,0.000620973,0.0499487,0.006198684,0.94323164,58.2
Taylor Swift,EDM,male,white,0.002430358,0.107837744,0.014057929,0.87567395,57.159601
Tchami,EDM,unknown,api,0.72917193,0.008677946,0.006078145,0.256072,63
Team Twin,Rap,unknown,white,0.002785081,0.11972419,0.017495481,0.85999525,56
Tear Da Club Up Thugs,Hip-hop,androgynous,white,0.004616007,0.016044328,0.013688861,0.96565086,46
Tech N9ne,Hip-hop,unknown,white,0.023174714,0.01839165,0.023371046,0.9350626,51.875
Tech N9ne Collabos,Country,unknown,white,0.009947162,0.00714421,0.06418793,0.91872066,49.44444444
Technotronic,EDM,unknown,white,0.006437768,0.005469374,0.011504878,0.976588,54.44444444
Tedashii,Hip-hop,unknown,api,0.9408678,0.002483096,0.006003428,0.050645728,44.6
Teddy Buckner,Jazz,male,white,0.004468257,0.048046306,0.017832965,0.9296524,2
Teddy Wilson,Jazz,male,white,0.002764208,0.24992333,0.016259344,0.7310531,12.05829596
Tee Grizzley,Hip-hop,unknown,white,0.003241196,0.08595463,0.017456278,0.89334786,65.58823529
TeeFLii,Pop,unknown,white,0.002985906,0.12717608,0.018075412,0.8517626,53
Teenage Fanclub,Indie,unknown,white,0.000816034,0.00192482,0.02277427,0.9744848,36.77777778
Tegan and Sara,Indie,female,api,0.9801691,0.002261111,0.007735215,0.009834463,50.15789474
Tego,Hip-hop,unknown,white,0.053476606,0.033676732,0.102724865,0.81012183,48
Tego Calderon,Hip-hop,unknown,hispanic,0.031943016,0.004700341,0.88797987,0.075376764,57.88571429
Tei Shi,EDM,androgynous,api,0.6856543,0.003696584,0.006897487,0.30375162,53
Tela,Hip-hop,female,white,0.11794794,0.005322437,0.43702298,0.43970662,42
Teminite,EDM,unknown,white,0.006972363,0.2132745,0.005982368,0.77377075,60
Tempo,Indie,unknown,white,0.011915186,0.055141505,0.01137366,0.92156965,52
Tems,Pop,unknown,white,0.000834837,0.30481136,0.011969179,0.68238467,72
Tennessee Ernie Ford,Country,male,white,0.005074346,0.116888374,0.014966367,0.8630709,21.13265306
Teqkoi,Rap,unknown,white,0.005062327,0.006704885,0.011480501,0.9767522,67.42857143
Terence Blanchard,Jazz,male,white,0.01897916,0.16375591,0.015215381,0.8020495,52
Teresa Berganza,Classical,female,white,0.004943444,0.003828223,0.020563316,0.970665,24
Teresa Stratas,Classical,female,white,0.029141799,0.010937217,0.017543636,0.9423774,11
Terje Rypdal,Jazz,male,white,0.065604754,0.008201521,0.017221987,0.9089718,43.33333333
Termanology,Hip-hop,unknown,white,0.000172215,0.000862234,0.005098849,0.99386674,58
Terminator X,Hip-hop,unknown,white,0.007221214,0.2459188,0.02357823,0.72328174,32
Terror Reid,Hip-hop,male,white,0.008843338,0.09451652,0.043412022,0.85322815,61
Terror Squad,Hip-hop,unknown,white,0.003168151,0.03586506,0.0264434,0.9345234,49.66666667
Terry Callier,Jazz,male,white,0.002520621,0.049039245,0.017096959,0.9313432,39
Tevin Campbell,EDM,male,white,0.003926818,0.109944895,0.023166452,0.8629618,46.44444444
Tex Beneke,Jazz,male,white,0.003105078,0.07972445,0.012701036,0.9044695,14.85714286
Texas Playboys,Country,unknown,white,0.00383774,0.13960187,0.019883934,0.8366764,34
Teyana Taylor,EDM,male,white,0.02765449,0.2239428,0.006045746,0.742357,57.22222222
Tha Dogg Pound,Hip-hop,androgynous,white,0.003423316,0.23791797,0.012177508,0.74648124,47.59090909
Tha Eastsidaz,Rap,androgynous,white,0.1695237,0.04272878,0.11169666,0.67605084,49.375
Thad Jones,Jazz,male,white,0.005579416,0.2200964,0.013773301,0.7605509,20.63636364
Thalía,EDM,unknown,white,0.08172705,0.0919506,0.03536591,0.79095644,55.07407407
The 1975,Indie,female,white,0.036449187,0.09519817,0.028442772,0.83990985,59.97297297
The Aces,Indie,female,white,0.009577373,0.18116178,0.021443127,0.7878177,31.81818182
The Alchemist,Hip-hop,female,white,0.002688271,0.10285138,0.012498252,0.8819621,61.11111111
The Allman Brothers Band,Country,female,white,0.003341362,0.07596033,0.017620109,0.90307814,31.42857143
The Amigos,Country,female,white,0.019831058,0.07089499,0.05188104,0.8573929,21
The Andrews Sisters,Jazz,female,white,0.003817187,0.049328707,0.016271858,0.9305822,25.81481481
The BBC Dance Orchestra,EDM,female,white,0.106586486,0.002776756,0.011986176,0.8786506,7.307692308
The Band,Country,female,white,0.010557274,0.085767314,0.018533312,0.88514215,32.26066351
The Beach Boys,Pop,female,white,0.003294756,0.15231135,0.019404935,0.82498896,27.95774648
The Beatnuts,Hip-hop,female,white,0.003196637,0.037986733,0.012034805,0.9467818,45
The Bloody Beetroots,EDM,female,white,0.002922955,0.04502179,0.012449487,0.93960583,48
The Blues Brothers,Rock,female,white,0.004653393,0.07285547,0.019060366,0.9034308,43.16666667
The Byrds,Country,female,white,0.001813332,0.20433593,0.014304329,0.77954644,27.98473282
The Carter Family,Country,female,white,0.005059246,0.04356334,0.02316443,0.928213,18.01724138
The Chainsmokers,EDM,female,white,0.003485882,0.14443715,0.017777156,0.83429986,67.15217391
The Charlie Daniels Band,Country,female,white,0.00951039,0.014540166,0.018008796,0.9579407,32.91428571
The Cheetah Girls,EDM,female,white,0.003358684,0.19991405,0.028914852,0.76781243,47.38461538
The Cinematic Orchestra,EDM,female,white,0.029120795,0.00582622,0.008466585,0.95658636,51.66666667
The Civil Wars,Indie,female,white,0.007460011,0.050475456,0.015522811,0.92654175,53.44444444
The Click,Pop,female,white,0.002418591,0.07854892,0.013471064,0.90556145,36.66666667
The Cramps,EDM,female,white,0.003294688,0.12881052,0.020159082,0.84773576,32.38461538
The Crests,Pop,female,white,0.002913782,0.07964749,0.018298192,0.89914054,37.4
The Crickets,Pop,female,white,0.002887647,0.039488565,0.008582658,0.9490411,27.95
The Crusaders,Jazz,female,white,0.003857124,0.04241602,0.0155249,0.93820196,36.57692308
The Crystal Method,EDM,female,white,0.005698638,0.02531093,0.026347531,0.94264287,41.125
The D.O.C.,Hip-hop,female,white,0.13451219,0.11551381,0.034489557,0.71548444,36.18181818
The Dave Brubeck Quartet,Jazz,female,white,0.030659005,0.028030071,0.025718154,0.9155928,21.21917808
The Dead South,Indie,female,white,0.001589386,0.05633764,0.015214365,0.9268586,55
The Del McCoury Band,Oldies,female,white,0.003607961,0.11377003,0.019819448,0.8628025,42.71428571
The Dickey Betts Band,Rock,female,white,0.005747283,0.020292182,0.01946352,0.954497,31.33333333
The Diplomats,Hip-hop,female,white,0.005986609,0.11639026,0.015258684,0.8623645,43
The Dirty Dozen Brass Band,Jazz,female,white,0.008673313,0.039434254,0.021394104,0.9304983,33.8
The Doc,Hip-hop,female,white,0.1106626,0.12666252,0.034542955,0.7281319,55
The Doobie Brothers,Country,female,white,0.003505482,0.08421332,0.01621611,0.89606506,37.02209945
The Doors,Rock,female,white,0.002530037,0.103935525,0.012791209,0.8807432,43.51428571
The Dream,EDM,female,white,0.001383435,0.14593464,0.011850122,0.8408318,45
The Dreamletts,Rock,female,white,0.002397871,0.09287617,0.014267424,0.8904585,22
The Dukes,Rock,female,white,0.008245107,0.31972095,0.007434568,0.66459936,33.5
The Dukes Of Dixieland,Jazz,female,white,0.013321968,0.07249883,0.024752004,0.88942724,20.33333333
The Edgar Winter Group,Country,female,white,0.002810358,0.06715019,0.022147054,0.9078924,32.54545455
The English Concert,Classical,female,white,0.004230522,0.025021853,0.015247614,0.9555,38.25
The Flexican,Hip-hop,female,white,0.002538594,0.019807063,0.008095239,0.96955913,58
The Forest Rangers,Rock,female,white,0.004180054,0.02806963,0.013948417,0.95380193,50.25
The Four Aces,Pop,female,white,0.006779904,0.17431715,0.017577171,0.80132574,36.66666667
The Furious Five,Hip-hop,female,white,0.002286724,0.11293891,0.016181737,0.8685926,40
The Game,Hip-hop,female,white,0.005218646,0.1951613,0.01899403,0.780626,54.37288136
The Gatlin Brothers,Country,female,white,0.003178913,0.11205506,0.014834238,0.8699318,26.5
The Glitch Mob,EDM,female,white,0.003967074,0.1258652,0.011578202,0.8585895,49.63157895
The Good Perry,Rap,female,white,0.00100972,0.19011603,0.008452078,0.80042213,52
The Gregory Brothers,Pop,female,white,0.002854059,0.099215016,0.015503536,0.8824274,62
The Grouch,Hip-hop,female,white,0.001716822,0.050359264,0.026672259,0.92125165,41
The High,Country,female,white,0.003916792,0.09855448,0.014138376,0.88339037,54
The High & Mighty,Hip-hop,female,white,0.006172001,0.19443358,0.015071579,0.78432286,49
The Highwaymen,Country,female,white,0.002266486,0.009585271,0.013943635,0.9742046,43.12903226
The Highwomen,Indie,female,white,0.002467623,0.013282985,0.013995579,0.9702538,61
The Hilliard Ensemble,Classical,female,white,0.003222588,0.00812903,0.014136472,0.97451186,43
The Internet,Hip-hop,female,white,0.016084004,0.02614878,0.02384551,0.9339217,58.7
The Jacka,Rap,female,white,0.017057745,0.01937973,0.014343398,0.9492191,40.33333333
The Jets,Pop,female,white,0.00447578,0.13826235,0.014511934,0.8427499,26.15384615
The Jicks,Indie,female,white,0.003263501,0.19082953,0.018465517,0.78744143,39
The Jones Girls,Jazz,female,white,0.004464986,0.20940506,0.030826734,0.7553032,34
The Jordanaires,Country,female,white,0.012850559,0.04021234,0.09956374,0.84737337,29.51020408
The Kaze,Hip-hop,female,white,0.005242409,0.02298875,0.004998951,0.9667699,33
The Kid LAROI,Hip-hop,female,white,0.002433684,0.023114147,0.020403408,0.95404875,73.5
The Killers,Rock,female,white,0.00269968,0.07517706,0.01656084,0.90556246,57.12359551
The Knocks,EDM,female,white,0.005813653,0.12462098,0.013607907,0.85595745,59.5
The LOX,Hip-hop,female,white,0.000765017,0.03498376,0.005043663,0.9592076,43.61538462
The Lacs,Country,female,white,0.007827939,0.014843222,0.007374077,0.9699547,49.93548387
The Lady Of Rage,Rap,female,white,0.00529677,0.006030473,0.009424605,0.97924817,48
The Last Emperor,Rap,female,white,0.0027873,0.00617266,0.016616588,0.97442347,40
The Last Shadow Puppets,Indie,female,white,0.003877587,0.010891206,0.013026703,0.9722045,48.33333333
The Lonely Island,Rap,female,white,0.006149555,0.04954238,0.015153181,0.9291549,54.57894737
The Magician,EDM,female,white,0.004371317,0.022041595,0.013556317,0.9600308,72
The Mavericks,Country,female,white,0.00445565,0.19965051,0.017397221,0.7784966,39.45
The Mills Brothers,Jazz,female,white,0.003181632,0.07522244,0.017432058,0.90416384,29.44444444
The Modern Jazz Quartet,Jazz,female,white,0.009727748,0.05089891,0.04066711,0.8987062,17.47272727
The Modern Lovers,EDM,female,white,0.003110048,0.052264515,0.013527422,0.931098,36.26923077
The Monsters,Pop,female,white,0.003470182,0.0900909,0.020569481,0.88586944,42
The Mothers,Jazz,female,white,0.004622165,0.067895606,0.016551472,0.91093075,36.25
The Mothers Of Invention,Jazz,female,white,0.002097806,0.026397364,0.014363117,0.9571417,23.76712329
The Neighbourhood,Pop,female,white,0.002366534,0.032441624,0.016685005,0.9485069,60.5
The New Lost City Ramblers,Oldies,female,white,0.003687254,0.034867536,0.013202215,0.948243,14.2
The New Stan Getz Quartet,Jazz,female,white,0.015111294,0.04636568,0.034168318,0.9043547,24.33333333
The Notorious B.I.G.,Hip-hop,female,white,0.007669788,0.03182043,0.016886912,0.9436228,49.91213389
The Offspring,Pop,female,white,0.00294978,0.009751199,0.010622996,0.97667605,49.88741722
The Paragons,Rock,female,white,0.010713642,0.08185963,0.011917309,0.89550936,25.42424242
The Partridge Family,Pop,female,white,0.004496885,0.043958973,0.02316293,0.92838126,27.38095238
The Paul Butterfield Blues Band,Country,female,white,0.003889453,0.028681286,0.0158186,0.9516107,25.44680851
The Pharcyde,Hip-hop,female,white,0.011814032,0.07286996,0.04205879,0.8732573,46.87878788
The Plastic Ono Band,Rock,female,white,0.004925978,0.032107215,0.015056467,0.9479103,42.0952381
The Pogues,Rock,female,white,0.00496887,0.03438242,0.07433203,0.88631666,38.67105263
The Polish Ambassador,Pop,female,white,0.015614584,0.03186674,0.022143798,0.9303749,51
The Prunes,Pop,female,white,0.004937765,0.15351282,0.016250657,0.8252987,50
The Pussycat Dolls,EDM,female,white,0.003224998,0.015344106,0.009655217,0.9717757,57.26086957
The RH Factor,Indie,female,white,0.003502031,0.12570363,0.019653559,0.8511408,46.5
The Raiders,Pop,female,white,0.003818475,0.054097414,0.015217785,0.9268663,49
The Range,Rock,female,white,0.009917349,0.12745678,0.013595304,0.84903055,37.5625
The Rippingtons,Jazz,female,white,0.002145332,0.08702254,0.013766907,0.89706516,27.63636364
The Rolling Stones,Rock,female,white,0.005900375,0.053973313,0.019638706,0.92048764,34.57391304
The Roots,Hip-hop,female,white,0.002424006,0.07111785,0.011957482,0.9145006,45.02564103
The Script,Pop,female,white,0.002761117,0.05192588,0.011616619,0.9336963,61.13793103
The Shadows,Pop,female,white,0.006351821,0.13984053,0.011929142,0.84187853,36.96
The Sharks,Metal,female,white,0.003777005,0.19262515,0.013710736,0.7898872,2
The Sharps,Pop,female,white,0.001345135,0.14256664,0.009549963,0.8465383,51
The Skyliners,Pop,female,white,0.003049042,0.03722574,0.012910002,0.94681525,25.66666667
The Statler Brothers,Country,female,white,0.003196781,0.12319231,0.015032387,0.85857856,29.16216216
The Strokes,Rock,female,white,0.010104125,0.18634361,0.019549266,0.784003,56.27027027
The Style Council,EDM,female,white,0.005619027,0.32743382,0.006599379,0.6603478,45.94444444
The Supersonics,Rock,female,white,0.001112849,0.017934201,0.006118055,0.97483486,27
The Team,Pop,female,white,0.003770883,0.07122616,0.009085012,0.915918,54
The Three Sounds,Jazz,female,white,0.004484967,0.23889638,0.013756515,0.74286216,17.2
The Tubes,EDM,female,white,0.005239057,0.4362485,0.005079326,0.5534331,33.33333333
The Upsetters,Rock,female,white,0.002226914,0.056308027,0.014827439,0.92663765,40.36842105
The Used,Pop,female,white,0.015876904,0.020642042,0.018180942,0.9453001,47.10714286
The Vamps,EDM,female,white,0.005544698,0.13726103,0.017715149,0.83947915,58.5625
The Velvet Underground,Rock,female,white,0.004276053,0.047290634,0.019197753,0.9292356,35.92090395
The Virus and Antidote,Rap,female,hispanic,0.0696857,0.004519203,0.8018355,0.123959556,56
The Weather Station,Indie,female,white,0.003353018,0.20424463,0.022536756,0.7698656,61
The Weeknd,Pop,female,white,0.001650063,0.09090216,0.010857356,0.8965905,63.02040816
The Who,Oldies,female,white,0.001484995,0.06934595,0.00746908,0.92169994,29.76833977
The Word Alive,Metal,female,white,0.013295151,0.15854998,0.03249064,0.7956642,59
The Yardbirds,Country,female,white,0.001864105,0.09236277,0.013328973,0.89244413,27.4047619
The-Dream,EDM,unknown,white,0.001383435,0.14593464,0.011850122,0.8408318,54.66666667
TheFatRat,EDM,unknown,white,0.11057446,0.08144111,0.015834864,0.79214954,62.9
Thelonious Monk,Jazz,unknown,white,0.001801436,0.012233911,0.017830772,0.96813387,18.48676171
Thelonious Monk Quartet,Jazz,unknown,white,0.064695045,0.028960364,0.054089416,0.85225517,11.79487179
Thelonious Monk Septet,Jazz,unknown,white,0.033551622,0.23378654,0.010898212,0.7217637,18.4516129
Them,Metal,unknown,white,0.09318832,0.09288399,0.016732058,0.7971956,28.19230769
Theresa Rex,Pop,female,white,0.010290207,0.08582598,0.016426604,0.88745725,77
Third Eye,Pop,unknown,white,0.005856317,0.004338548,0.013418525,0.9763866,44
Thom Yorke,EDM,male,white,0.006297278,0.0884045,0.014332545,0.8909657,54.2
Thomas Dolby,EDM,male,white,0.002311373,0.046428964,0.00916067,0.94209903,40
Thomas Hemsley,Classical,male,white,0.005107896,0.0682505,0.015674086,0.9109675,0
Thomas Morley,Classical,male,white,0.0045745,0.093729965,0.0161774,0.88551813,0
Thomas Reid,Rap,male,white,0.010590286,0.11482408,0.017863035,0.8567226,64
Thomas Rhett,Country,male,white,0.008697195,0.08457458,0.02343183,0.88329643,61.52857143
Thomas Tallis,Classical,male,white,0.004019545,0.06272893,0.019489761,0.91376173,31
Three 6 Mafia,Hip-hop,unknown,white,0.036160085,0.063715294,0.02282693,0.87729764,41.20224719
Thug Life,Hip-hop,unknown,white,0.002995182,0.07407998,0.01739399,0.90553087,44.15384615
Thundercat,Hip-hop,unknown,white,0.006733795,0.10880477,0.012455454,0.872006,60.46153846
Thurston Harris,Rock,male,white,0.002598513,0.19039327,0.01695476,0.7900534,51
Thutmose,Hip-hop,unknown,white,0.007257908,0.06473116,0.019956866,0.90805405,64.4
Tiara Thomas,Indie,female,white,0.019683454,0.022043226,0.024234788,0.9340386,50
Tiffany Evans,Pop,female,white,0.00307953,0.09073327,0.015447234,0.89074,46
Tim Berg,EDM,male,white,0.003952418,0.024647586,0.013782421,0.9576175,54
Tim McGraw,Country,male,white,0.008990171,0.07869422,0.012189535,0.9001261,51.67857143
Timbaland,EDM,unknown,white,0.008473365,0.034417387,0.024947539,0.9321617,55
Timmy,EDM,male,white,0.004159626,0.19574438,0.008750693,0.79134524,33.66666667
Timmy Trumpet,EDM,male,white,0.015566574,0.16721453,0.025222076,0.7919968,66
Timothy Hutchins,Classical,male,white,0.004978608,0.19439048,0.016940515,0.7836904,48
Tina Arena,EDM,female,hispanic,0.02051846,0.00142398,0.9216767,0.056380913,45
Tina Turner,Pop,female,white,0.00943959,0.1371832,0.016306672,0.8370706,48.60526316
Tinashe,EDM,unknown,white,0.020378333,0.08123588,0.052645653,0.84574014,62.42857143
Tine Thing Helseth,Classical,female,white,0.004253993,0.009722769,0.010766175,0.97525704,50
Tinie Tempah,EDM,female,white,0.066721514,0.3031259,0.014749724,0.61540294,51.75
Tiny Meat Gang,Pop,female,white,0.01349895,0.13378263,0.01317589,0.8395425,69.33333333
Tion Wayne,Hip-hop,male,white,0.013155292,0.20461659,0.02009795,0.76213014,77
Tippa Irie,EDM,unknown,white,0.002019034,0.08309019,0.018382287,0.89650846,35
Tippu,Hip-hop,unknown,white,0.002394049,0.00187589,0.013211862,0.98251826,35.8
TisaKorean,Rap,unknown,white,0.003191581,0.039688084,0.008435856,0.9486845,66
"Tito ""El Bambino""",Hip-hop,male,white,0.004320486,0.043015692,0.015535007,0.9371288,59.25
Tito Gobbi,Classical,male,white,0.003680313,0.018541638,0.043251976,0.9345261,2.970588235
Tito Puente,Jazz,male,hispanic,0.06952949,0.008634781,0.71941036,0.2024254,18.6372549
Tito Y Su Torbellino,Pop,male,white,0.0416344,0.007154786,0.08664014,0.86457074,53.33333333
Tiësto,EDM,unknown,white,0.16215222,0.01959298,0.14483741,0.6734174,66.72222222
Tm88,Rap,unknown,api,0.562272,0.073607,0.07148705,0.29263395,63
Toby Keith,Country,male,white,0.002941072,0.010501416,0.015302868,0.97125465,48.97457627
Toby Love,Hip-hop,male,white,0.004571513,0.10588801,0.017026562,0.87251395,51.30769231
TobyMac,Hip-hop,unknown,white,0.008067865,0.032925725,0.04084809,0.9181583,48.22222222
Todd Rundgren,Country,male,white,0.003889285,0.041753776,0.014943031,0.9394139,30.17647059
Todd Terje,EDM,male,api,0.46534982,0.070571475,0.020197596,0.44388115,47
Tokyo Metropolitan Symphony Orchestra,Classical,unknown,white,0.0090335,0.002726187,0.004619109,0.98362124,5
Tokyo String Quartet,Classical,unknown,white,0.00906107,0.11819811,0.029607136,0.8431337,0.333333333
