name,filtered_genre,gender
MKTO,EDM,unknown
MNDR,Indie,unknown
MOD SUN,Hip-hop,unknown
MOMOLAND,Pop,unknown
MONGOL800,Pop,unknown
MOTi,Metal,unknown
MS MR,Indie,unknown
Mabel,EDM,female
Mabuhay Singers,Pop,unknown
Mac,Hip-hop,male
Mac Ayres,Indie,male
Mac Davis,Pop,male
Mac DeMarco,EDM,male
Mac Dre,Rap,male
Mac Mall,Rap,male
Mac Miller,Hip-hop,male
MacKenzie Porter,Country,male
Macc,EDM,unknown
Maceo Parker,Jazz,male
Mach & Daddy,Hip-hop,unknown
Machel Montano,EDM,unknown
Machinae Supremacy,Pop,unknown
Machine,Pop,unknown
Machine Gun Kelly,Pop,female
Machine Head,Metal,unknown
Machines Of Loving Grace,Indie,female
Machito Orchestra,Jazz,unknown
Mack 10,Hip-hop,male
Macklemore,Pop,unknown
Macklemore & Ryan Lewis,EDM,male
Macy Gray,Pop,female
Mad Cobra,EDM,unknown
Mad Season,Metal,unknown
Madcon,EDM,unknown
Maddie & Tae,Country,female
Maddox Brothers,Country,male
Made in M,Hip-hop,female
MadeinTYO,Hip-hop,unknown
Madeleine Peyroux,Jazz,female
Madeon,EDM,unknown
Madilyn Bailey,Pop,female
Madina Lake,Pop,female
Madison Beer,EDM,female
Madison Cunningham,Indie,female
Madlib,Hip-hop,unknown
Madness,EDM,unknown
Mado Robin,Classical,male
Madonna,EDM,female
Madvillain,Hip-hop,unknown
Mae,Rock,female
Maejor,Hip-hop,unknown
Maes,Rock,male
Magazine,EDM,unknown
Maggie Lindemann,EDM,female
Maggie Rogers,Pop,female
Magic,Hip-hop,unknown
Magic City Hippies,Indie,unknown
Magic Man,Indie,androgynous
Magic System,Pop,unknown
Magnate,Hip-hop,unknown
Magnet,Indie,unknown
Magneto,Indie,unknown
Magnus Karlsson,Metal,male
Mahalakshmi Iyer,Pop,unknown
Mahalia,Indie,unknown
Mahasti,Pop,unknown
Mahavishnu Orchestra,Jazz,unknown
Mahogany Lox,Pop,unknown
Maicol & Manuel,Hip-hop,male
Main Source,Hip-hop,unknown
Maino,Pop,unknown
Maisie Peters,Indie,female
Majical Cloudz,Pop,unknown
Majid Jordan,Pop,male
Major Lazer,EDM,male
Majornine,Hip-hop,unknown
Makano,Hip-hop,unknown
Makaveli,Hip-hop,unknown
Make Them Suffer,Metal,unknown
Mako,EDM,female
Makoto Matsushita,Pop,male
Maktub,Pop,unknown
Mal Waldron,Jazz,androgynous
Malaa,EDM,unknown
Malathi,Pop,female
Malaysia Vasudevan,Pop,unknown
Malcolm Arnold,Classical,male
Malcolm McLaren,EDM,male
Maldita Vecindad Y Los Hijos Del 5to. Patio,Pop,female
Maleek Berry,EDM,male
Malfunkshun,Metal,unknown
Mallrat,Indie,unknown
Malo,Rap,male
Mama's Pride,Rock,unknown
Mamamoo,Pop,unknown
Man Man,Hip-hop,androgynous
Man Overboard,Pop,androgynous
Manafest,Hip-hop,unknown
Manchester Orchestra,Indie,unknown
Manchild,Indie,unknown
Mandisa,Rock,unknown
MandoPony,Pop,unknown
Mandrill,Jazz,unknown
Mandy Moore,EDM,female
Manfred Gurlitt,Classical,male
Manfred Mann,Rock,male
Manfred Mann's Earth Band,Rock,male
Mangoo,EDM,unknown
Manic Street Preachers,Pop,unknown
Manik Varma,Classical,unknown
Mann,Hip-hop,unknown
Manna Dey,Pop,female
Mannie Fresh,Hip-hop,unknown
Mano,Indie,male
Mano Negra,Rock,male
Manoella Torres,Pop,unknown
Manolo Galvan,Pop,male
Manolo Otero,Pop,male
Manolo Tena,Pop,male
Manos Hadjidakis,Pop,male
Manowar,Metal,unknown
Mansionair,Indie,unknown
Mantronix,Hip-hop,unknown
Manu Dibango,Pop,male
Manuel & The Music Of The Mountains,Pop,male
Manuel Ascanio,Rock,male
Manuel Ausensi,Classical,male
Manuel Fernandez Caballero,Classical,male
Manuel Medrano,Pop,male
Manuel Ponce,Classical,male
Manuel Turizo,Pop,male
Manuel de Falla,Classical,male
Manzanita,Pop,unknown
Maná,Pop,unknown
Maoli,Pop,unknown
Mara Zampieri,Classical,female
Marah,Country,unknown
Marc Almond,EDM,male
Marc Anthony,Pop,male
Marc Antoine,Jazz,male
Marc Blitzstein,Classical,male
Marc Broussard,Indie,male
Marc Cohn,Pop,male
Marc E. Bassy,Indie,male
Marc Johnson,Jazz,male
Marc Jordan,Rock,male
Marc Lavoine,Pop,male
Marc Lavry,Classical,male
Marc-André Hamelin,Classical,unknown
Marc-Antoine Charpentier,Classical,unknown
Marcel Dupré,Classical,male
Marcel Khalifa,Jazz,male
Marcelo Alvarez,Classical,male
Marcelo D2,Hip-hop,male
Marcia Griffiths,Rock,female
Marciano Cantero,Rock,male
Marcin Wasilewski Trio,Jazz,male
Marco Antonio Solís,Pop,male
Marco Antonio Vázquez,Rock,male
Marco Armani,Pop,male
Marco Barrientos,Rock,male
Marco McKinnis,Indie,male
Marcos Yaroide,Rap,male
Marcus Gilmore,Jazz,male
Marcus Johnson,Jazz,male
Marcus Miller,Jazz,male
Marcus Roberts,Jazz,male
Marcy Playground,Pop,female
Marek Janowski,Classical,male
Maren Morris,Country,female
Maretu,Rock,unknown
Marga Höffgen,Classical,female
Margaret Whiting,Jazz,female
Margie Day,R&B,female
Margo Guryan,Pop,female
Margot & The Nuclear So And So's,Indie,female
Mari Merche Y Su Orquesta,Pop,female
Mari Trini,Pop,female
Maria Bethânia,Pop,female
Maria Callas,Classical,female
Maria Caniglia,Classical,female
Maria Conchita Alonso,Pop,female
Maria Graf,Classical,female
Maria João Pires,Classical,female
Mariah,EDM,female
Mariah Carey,EDM,female
Mariahlynn,Pop,unknown
Marian Anderson,Classical,male
Marian Hill,Pop,male
Marian McPartland,Jazz,male
Marianas Trench,Pop,unknown
Marianne Faithfull,Pop,female
Marianne Schroeder,Classical,female
Mariano Barba,Pop,male
Mariano Mores,Classical,male
Maribou State,EDM,unknown
Marie Osmond,Country,female
Marielle Nordmann,Classical,female
Marietta,Indie,female
Mariinsky Orchestra,Classical,unknown
Marika Rossa,EDM,female
Marillion,Rock,unknown
Marilyn Horne,Classical,female
Marilyn Manson,Metal,female
Marine Girls,Pop,female
Marinella,Pop,female
Mario,EDM,male
"Mario ""El Cachorro"" Delgado",Pop,male
Mario Castelnuovo-Tedesco,Classical,male
Mario Lanza,Pop,male
Mario Zan,Classical,male
Mario del Monaco,Classical,male
Marion Meadows,Jazz,female
Marisela,Pop,female
Mariss Jansons,Classical,unknown
Mark Battles,Hip-hop,male
Mark Chesnutt,Country,male
Mark Collie,Country,male
Mark Diamond,Indie,male
Mark Harris,Rock,male
Mark Knopfler,Oldies,male
Mark Lanegan,Rock,male
Mark Lindsay,Pop,male
Mark O'Connor,Jazz,male
Mark Ronson,EDM,male
Mark Schultz,Rock,male
Mark Wills,Country,male
Marko Penn,Rap,male
Marlena Shaw,Jazz,female
Marmalade,Pop,unknown
Maro Ajemian,Classical,female
Maroon 5,Pop,male
Marques Houston,Pop,male
Marsha Ambrosius,Pop,female
Marshall Crenshaw,Pop,male
Marshall Royal,Jazz,male
Marshmello,Pop,unknown
Marta Sánchez,Pop,female
Martha Argerich,Classical,female
Martha Mödl,Classical,female
Martha Reeves & The Vandellas,Pop,female
Martin Castillo,Pop,male
Martin Dupont,EDM,male
Martin Garrix,EDM,male
Martin Jensen,EDM,male
Martin Jones,Classical,male
Martin Nievera,Rock,male
Martin Solveig,EDM,male
Martin Stadtfeld,Classical,male
Martina McBride,Country,female
Marty Balin,Rock,male
Marty Stuart,Country,male
Marvelous 3,Pop,unknown
Marvin Dark,Pop,male
Marvin Santiago,Jazz,male
Mary Chapin Carpenter,Country,female
Mary Gauthier,Country,female
Mary Hopkin,Rock,female
Mary J. Blige,EDM,female
Mary Lambert,Pop,female
Mary Lou Williams,Jazz,female
Mary Mary,EDM,female
Mary Wells,Pop,female
María José,Pop,female
Masaki Matsubara,Pop,male
Masayoshi Takanaka,Jazz,male
Mase,Indie,unknown
Masego,Indie,unknown
Mashina Vremeni,Rock,unknown
Mashonda,Pop,unknown
Mason Jennings,Indie,male
Mason Ramsey,Country,male
Massiel,Pop,unknown
Massimo Ranieri,Pop,male
Massive Attack,EDM,unknown
Masta Ace,Hip-hop,unknown
Masta Ace Incorporated,Hip-hop,unknown
Masta Killa,Hip-hop,unknown
Master Joe,Hip-hop,male
Master P,Hip-hop,unknown
Masters Of Reality,Metal,unknown
Mastodon,Metal,unknown
Mat Kearney,Indie,female
Mat Zo,EDM,female
Matchbook Romance,Pop,unknown
Matchbox Twenty,Pop,unknown
Material Issue,Pop,unknown
Matia Bazar,Pop,unknown
Matoma,EDM,unknown
Matstubs,Rap,unknown
Matt Bianco,Pop,male
Matt Champion,Pop,male
Matt Corby,Indie,male
Matt Duncan,Indie,male
Matt Kennon,Country,male
Matt Maeson,Rock,male
Matt Maher,Rock,male
Matt Maltese,Indie,male
Matt Mason,Country,male
Matt Monro,Pop,male
Matt Nathanson,Indie,male
Matt Ox,Hip-hop,male
Matt Redman,Rock,male
Matt Simons,Pop,male
Matt Stell,Country,male
Matt White,Indie,male
Matt and Kim,Indie,male
Matthew And The Atlas,Indie,male
Matthew Halsall,Indie,male
Matthew Koma,EDM,male
Matthew Mole,Indie,male
Matthew Sweet,Country,male
Matthew West,Rock,male
Matthew Wilder,Pop,male
Matti Caspi,Pop,male
Mattia Battistini,Classical,male
Maty Noyes,Indie,unknown
Mau y Ricky,Pop,male
Maupi,Jazz,unknown
Maura Mauri,Pop,female
Maureen Forrester,Classical,female
Maureen McGovern,Pop,female
Maurice Gendron,Classical,male
Maurice Gibb,Rock,male
Maurice Moore,Indie,male
Maurice Ravel,Classical,male
Maurizio Pollini,Classical,male
Mauro Giuliani,Classical,male
Mavado,EDM,unknown
Maverick Sabre,Hip-hop,male
Mavis Hee,Pop,female
Mavis Staples,Rock,female
Max Bruch,Classical,male
Max Frost,Indie,male
Max Lorenz,Classical,male
Max Minelli,Rap,male
Max Reger,Classical,male
Max Roach,Jazz,male
Max Roach Quintet,Jazz,male
Max Romeo,Rock,male
Max Webster,Rock,male
Maxi Priest,Rock,female
Maxim Vengerov,Classical,male
Maxime Le Forestier,Rock,male
Maximo Park,EDM,unknown
Maxine Brown,Pop,female
Maxine Nightingale,Pop,female
Maxine Sullivan,Jazz,female
Maxo Kream,Hip-hop,unknown
Maxus,Rock,unknown
Maxwell,EDM,male
Maya,Metal,female
Mayday,Pop,unknown
Mayday Parade,Pop,unknown
Mayer Hawthorne,Indie,unknown
Mayhem,Metal,unknown
Maynard Ferguson,Jazz,male
Mayonnaise,Rock,unknown
Mazi Cohen,Pop,unknown
Mazz,Pop,unknown
Mazzy Star,Pop,unknown
Mc Solaar,Hip-hop,unknown
McBride & The Ride,Country,female
McCafferty,Indie,unknown
McCoy Tyner,Jazz,unknown
McCoy Tyner Trio,Jazz,unknown
McFly,EDM,unknown
Mclusky,EDM,unknown
Meaghan Martin,Pop,female
Meat Loaf,Oldies,unknown
Meat Puppets,Rock,unknown
Mecano,Pop,unknown
Medasin,EDM,unknown
Medeski Scofield Martin & Wood,Jazz,male
"Medeski, Martin & Wood",Jazz,male
Medicine,Rock,unknown
Medina,Pop,female
Meek Mill,Hip-hop,unknown
Meg & Dia,Pop,female
Meg Donnelly,Pop,female
Meg Myers,Indie,female
Megadeth,Metal,unknown
Megan Nicole,Pop,female
Megan Thee Stallion,Pop,female
Meghan Trainor,EDM,female
Mehdi Hassan,Pop,male
Mehmet Kemiksiz,Classical,male
Mekons,Rock,unknown
Mel & Kim,Pop,female
Mel Lewis,Jazz,female
Mel McDaniel,Country,female
Mel Tillis,Country,female
Mel Tormé,Jazz,female
Mel-Man,Pop,unknown
Melanie,Pop,female
Melanie C,EDM,female
Melanie Fiona,EDM,female
Melanie Martinez,Pop,female
Melba Montgomery,Country,female
Melii,Pop,unknown
Melina Leon,Pop,female
Melissa Etheridge,Pop,female
Melissa Manchester,Pop,female
Mellow Fellow,Indie,unknown
Mellow Man Ace,Rap,androgynous
MellowHype,Hip-hop,unknown
Melodie Crittenden,Country,female
Melody Gardot,Jazz,female
Melody's Echo Chamber,Indie,unknown
Melvins,Metal,unknown
Memphis Bleek,Hip-hop,unknown
Memphis May Fire,Metal,female
Memphis Minnie,Country,female
Men At Work,EDM,male
Men I Trust,Indie,male
Men Without Hats,EDM,male
Mental As Anything,Rock,unknown
Menudo,Pop,unknown
Mercedes,Rock,female
Mercedes Sosa,Rock,female
Mercury Rev,EDM,unknown
Mercy,Indie,unknown
MercyMe,Indie,unknown
Mercyful Fate,Metal,unknown
Mereba,Indie,unknown
Meredith Brooks,Pop,female
Meredith Monk,Classical,female
Meredith Willson,Classical,female
Merl Saunders,Rock,male
Merle Haggard,Country,male
Merrilee Rush & The Turnabouts,Pop,female
Meryl Streep,Pop,female
Meshuggah,Metal,unknown
Message To Bears,Rock,androgynous
Messiah,Pop,unknown
Messy Marv,Rap,male
Mest,EDM,unknown
Mesto,EDM,unknown
Metal Church,Metal,unknown
Metallica,Metal,unknown
Metalocalypse: Dethklok,Metal,unknown
Method Man,Hip-hop,androgynous
Methods of Mayhem,Metal,unknown
Metric,EDM,unknown
Metro Boomin,Hip-hop,unknown
Metro Station,Pop,unknown
Metronomy,EDM,unknown
Mez,Hip-hop,unknown
MiMS,Pop,unknown
Mia,EDM,female
Mia Braia,Pop,female
Mia Martini,Pop,female
Mia X,Hip-hop,female
Miami Horror,EDM,unknown
Miami Sound Machine,Pop,unknown
Miceal O'Rourke,Classical,unknown
Mich,EDM,unknown
Michael Ball,Pop,male
Michael Bolton,Rock,male
Michael Bublé,Pop,male
Michael Card,Rock,male
Michael Cera,Indie,male
Michael Chance,Classical,male
Michael Collins,Classical,male
Michael Crawford,Pop,male
Michael English,Country,male
Michael Franks,Jazz,male
Michael Henderson,Jazz,male
Michael Hurley,Indie,male
Michael Jackson,Pop,male
Michael Johnson,Oldies,male
Michael Langdon,Classical,male
Michael Learns To Rock,Pop,male
Michael Lington,Jazz,male
Michael Manson,Jazz,male
Michael Martin Murphey,Country,male
Michael McDonald,Oldies,male
Michael Nesmith,Country,male
Michael Nyman,Pop,male
Michael Peterson,Country,male
Michael Ray,Country,male
Michael Ruff,Rock,male
Michael Schenker Group,Metal,male
Michael Schulte,Pop,male
Michael Seyer,Indie,male
Michael Stanley Band,Rock,male
Michael Tilson Thomas,Classical,male
Michael W. Smith,Rock,male
Michael White,EDM,male
Michael William Balfe,Classical,male
Michael Wong,Pop,male
Michal Urbaniak,Jazz,male
Michel Berger,Pop,male
Michel De Villers,Jazz,male
Michel Legrand,Jazz,male
Michel Polnareff,Pop,male
Michel Sénéchal,Classical,male
Michel Teló,Pop,male
Michel Warlop,Jazz,male
Michele Pertusi,Classical,female
Michelle Branch,EDM,female
Michelle Breedt,Classical,female
Michelle Wright,Country,female
Michl,Indie,male
Mick Fleetwood,Rock,male
Mick Gordon,EDM,male
Mick Jagger,Rock,male
Mick Jenkins,Hip-hop,male
Mick Jones,Rock,male
Mick Ronson,Rock,male
Mickey & Sylvia,R&B,male
Mickey Gilley,Country,male
Mickey Guyton,Country,male
Micky & The Motorcars,Country,male
Micro TDH,Hip-hop,unknown
Middle Brother,Country,unknown
Middle Class Rut,Indie,female
Midge Ure,EDM,unknown
Midlake,Indie,unknown
Midland,Country,unknown
Midnight Oil,EDM,unknown
Midtown,Pop,unknown
Mieczysław Horszowski,Classical,male
Mieczysław Weinberg,Classical,male
Mietta,Pop,female
Mighty Baby,Rock,unknown
Mighty Diamonds,Rock,unknown
Migos,Hip-hop,unknown
Miguel,EDM,male
Miguel Bosé,Pop,male
Miguel Gallardo,Pop,male
Miguel Llobet Solés,Classical,male
Miguel Mateos,Rock,male
Miguel Mateos - Zas,Rock,male
Miguel Rios,Pop,male
Miike Snow,EDM,unknown
Mijares,Pop,unknown
Mika Singh,Hip-hop,male
Mike & The Mechanics,EDM,male
Mike Bahía,Pop,male
Mike Bloomfield,Rock,male
Mike D,EDM,male
Mike Jones,Hip-hop,male
Mike Krol,Indie,male
Mike Laure,Rock,male
Mike Love,Rock,male
Mike Marshall,Classical,male
Mike Ness,Rock,male
Mike Oldfield,Rock,male
Mike Perry,EDM,male
Mike Pinto,Rock,male
Mike Portnoy,Rock,male
Mike Posner,EDM,male
Mike Reid,Country,male
Mike Ryan,Country,male
Mike Seeger,Oldies,male
Mike Sherm,Rap,male
Mike Shinoda,Hip-hop,male
Mike Smiff,Hip-hop,male
Mike Stern,Jazz,male
Mike WiLL Made-It,Hip-hop,male
Mike Williams,EDM,male
Mikel Erentxun,Pop,male
Mikhail Pletnev,Classical,male
Miki Gavrielov,Pop,female
Miki Matsubara,Pop,female
Mikis Theodorakis,Pop,male
Mikky Ekko,Indie,male
Miky Woodz,Hip-hop,unknown
Mila J,Indie,female
Mild High Club,Indie,unknown
Mildred Bailey,Jazz,female
Miles Davis,Jazz,male
Miles Davis Quartet,Jazz,male
Miles Davis Quintet,Jazz,male
Miles Davis Sextet,Jazz,male
Miles Kane,Indie,male
Miley Cyrus,EDM,male
Milky Chance,Pop,male
Millie Small,Rock,female
Millonario,Hip-hop,unknown
Milly Quezada,Pop,female
Milo,Pop,male
Milo Greene,Indie,male
Milo Manheim,Pop,male
Milt Hinton,Jazz,male
Milt Jackson,Jazz,male
Mina,EDM,female
Minako Yoshida,Jazz,female
Mind Funk,Metal,unknown
Mindless Behavior,Pop,unknown
Mindless Self Indulgence,EDM,unknown
Mindy Gledhill,Indie,female
Mindy McCready,Country,female
Mingus Big Band,Jazz,unknown
Mini Thin,Country,female
Miniature Tigers,Indie,unknown
Minimal Man,Rock,androgynous
Ministry,Metal,unknown
Mink DeVille,Rock,unknown
Minnesota,EDM,unknown
Minnie Riperton,Jazz,female
Mint Condition,Pop,unknown
Minus the Bear,EDM,unknown
Minutemen,EDM,unknown
Miracle Legion,Pop,female
Miracle Of Sound,Pop,female
Mirah,Indie,unknown
Miranda Cosgrove,EDM,female
Miranda Lambert,Country,female
Mireille,Pop,female
Mirella Freni,Classical,female
Miri Ben-Ari,Hip-hop,female
Miriam Bryant,Pop,female
Miriam Makeba,Jazz,female
Miriam Stockley,Pop,female
Miriam Yeung,Pop,female
Miroslav Vitous,Jazz,male
Mis-Teeq,EDM,unknown
Mischa Maisky,Classical,male
Mischief Brew,Indie,unknown
Miss May I,Metal,female
Missing Persons,EDM,unknown
Mission Of Burma,EDM,unknown
Mississippi Fred McDowell,Country,male
Mississippi John Hurt,Country,male
Mississippi Sheiks,Country,unknown
Missy Elliott,EDM,female
Missy Higgins,Pop,female
Mista,Rap,unknown
Mista Madd,Rap,unknown
Mistah F.A.B.,Rap,unknown
MisterWives,Indie,unknown
Mitchell Tenpenny,Country,male
Mitski,EDM,unknown
Mitsuko Uchida,Classical,female
Mndsgn,Hip-hop,unknown
Mo Lowda & the Humble,Indie,male
Mo' Horizons,EDM,unknown
Mo-Do,Indie,unknown
Mobb Deep,Hip-hop,female
Moby,EDM,unknown
Moby Grape,Country,unknown
Moccasin Creek,Country,unknown
Mocedades,Pop,unknown
Moderat,EDM,unknown
Moderatto,Pop,unknown
Modern Baseball,Indie,unknown
Modern English,EDM,unknown
Modern Talking,EDM,unknown
Modest Mouse,EDM,unknown
Modestep,EDM,unknown
Moe Bandy,Country,female
Moe Koffman,Jazz,female
Mofro,Rock,unknown
Moguai,EDM,unknown
Mogwai,Rock,unknown
Mohamed Roshdy,Pop,male
Mohammed Abdel Wahab,EDM,male
Mohammed Rafi,Pop,male
Mohan,Pop,male
Mohit Chauhan,Hip-hop,unknown
Mohombi,EDM,unknown
Mojave 3,Pop,unknown
Mojo Nixon,Rock,unknown
Molchat Doma,Indie,unknown
Molemen,Hip-hop,unknown
Molly Hatchet,Country,female
Moloko,EDM,unknown
Molotov,Hip-hop,unknown
Mom Jeans.,Indie,unknown
Mon Laferte,Pop,female
Mon Rivera,Jazz,female
Mondo Rock,Rock,male
Money B,Rap,unknown
Money Man,Hip-hop,androgynous
Moneybagg Yo,Hip-hop,androgynous
Mongo Santamaria,Jazz,unknown
Monica,EDM,female
Monica Huggett,Classical,female
Monica Naranjo,EDM,female
Monica Sinclair,Classical,female
Monica Zetterlund,Jazz,female
Monie Love,Hip-hop,male
Monifah,Pop,unknown
Monsta X,Pop,unknown
Monster Magnet,Metal,unknown
Monsune,Pop,unknown
Montana of 300,Hip-hop,female
Montel,Hip-hop,unknown
Montell Jordan,Hip-hop,male
Montgomery Gentry,Country,male
Montrose,Country,unknown
Montserrat Caballé,Classical,female
Monty Alexander,Jazz,male
Moods,Indie,unknown
Moodymann,EDM,unknown
Moon Boots,Indie,androgynous
Moon Holiday,Pop,androgynous
Moon Taxi,Indie,androgynous
Moondog,Pop,unknown
Moonshine Bandits,Country,unknown
Moonstar88,Indie,unknown
Moose Blood,Indie,unknown
Mora,Pop,female
Moraes Moreira,Indie,unknown
Morat,Pop,unknown
Morbid Angel,Metal,male
Morcheeba,EDM,unknown
Mores,Classical,unknown
Morgan Delt,Indie,male
Morgan Evans,Country,male
Morgan Heritage,EDM,male
Morgan St. Jean,Pop,male
Morgan Wallen,Country,male
Morgana King,Jazz,female
Moritz Moszkowski,Classical,male
Morningsiders,Indie,unknown
Morphine,Rock,unknown
Morrissey,EDM,unknown
Mort Garson,Pop,male
Morten Gunnar Larsen,Jazz,male
Morten Harket,Pop,male
Morten Lauridsen,Classical,male
Morton Feldman,Classical,male
Morton Gould,Classical,male
Mos Def,Hip-hop,unknown
Mose Allison,Jazz,male
Moses Gunn Collective,Indie,male
Moses Sumney,Indie,male
Moshe Wilensky,Classical,male
Motel,Indie,unknown
Mother Love Bone,Metal,male
Mother Mother,Indie,unknown
Mother's Finest,Rock,unknown
Mothica,Indie,unknown
Moti,Metal,male
Motion City Soundtrack,Pop,unknown
Motionless In White,Metal,androgynous
Motograter,Metal,unknown
Motohiro Hata,Pop,male
Motorcycle,EDM,unknown
Mott The Hoople,Pop,female
Motörhead,Metal,unknown
Mountain,Indie,unknown
Mountain Man,Indie,androgynous
Mouse,EDM,unknown
Mouse On Tha Track,Rap,androgynous
Mouse and Level,Rap,unknown
Movements,Pop,unknown
Moving Pictures,Rock,unknown
Moxas,Rap,unknown
Moxy,Indie,unknown
Moxy Früvous,Indie,unknown
Mozzy,Rap,unknown
Mr Dooves,Pop,unknown
Mr Eazi,EDM,unknown
Mr Hudson,Indie,male
Mr Lawrence,Pop,male
Mr Little Jeans,Indie,unknown
Mr Twin Sister,Indie,unknown
Mr. Big,Metal,unknown
Mr. Bungle,Metal,unknown
Mr. C,Hip-hop,unknown
Mr. Capone-E,Hip-hop,unknown
Mr. Cheeks,Pop,unknown
Mr. Collipark,Hip-hop,unknown
Mr. Criminal,Hip-hop,unknown
Mr. Knightowl,Hip-hop,unknown
Mr. Lee,Rap,male
Mr. Lif,Hip-hop,unknown
Mr. Lil One,Hip-hop,female
Mr. Mister,EDM,unknown
Mr. Pookie,Rap,unknown
Mr. President,EDM,unknown
Mr. Probz,Hip-hop,unknown
Mr. Saik,Pop,unknown
Mr. Sancho,Hip-hop,male
Mr. Scruff,EDM,unknown
Mr. Shadow,Hip-hop,unknown
Mr. Talkbox,Pop,unknown
Mr. Vegas,EDM,unknown
Mr_hotspot,Rap,unknown
Mrs. GREEN APPLE,Pop,unknown
Ms Nina,Rap,female
Ms. Lauryn Hill,EDM,female
Ms. Toi,Rap,unknown
Mstislav Rostropovich,Classical,unknown
Mt. Joy,Indie,female
Muck Sticky,Rap,unknown
Mud Flow,Rock,unknown
Muddy Waters,Rock,unknown
Mudhoney,Rock,unknown
Mudvayne,Metal,unknown
Mulatto,Pop,unknown
Mulatu Astatke,Jazz,unknown
Mulgrew Miller,Jazz,unknown
Mullage,Hip-hop,unknown
Mumford & Sons,Rock,unknown
Mumm-ra,Indie,unknown
Mungo Jerry,Pop,male
Munich Philharmonic Orchestra,Classical,unknown
Municipal Waste,Metal,unknown
Munni,Indie,unknown
Mura Masa,Indie,female
Murda Beatz,Hip-hop,unknown
Murphy Elmore,Country,male
Murphy Lee,Country,male
Murray Head,Pop,male
Murray Perahia,Classical,male
Murs,EDM,unknown
Muscadine Bloodline,Country,unknown
Muse,Rock,unknown
Mushroomhead,Metal,unknown
Musica Antiqua Köln,Classical,unknown
Musiq Soulchild,EDM,unknown
Mustard,Hip-hop,unknown
Mustard Plug,Indie,unknown
Muzio Clementi,Classical,male
MxPx,Pop,unknown
My Bloody Valentine,Indie,female
My Chemical Romance,Pop,female
My Darkest Days,Metal,female
My Life With The Thrill Kill Kult,Metal,female
My Morning Jacket,Indie,female
Mya,EDM,female
Myke Towers,Rap,unknown
Mykki Blanco,Hip-hop,unknown
Mykko Montana,Hip-hop,female
Mylène Farmer,Pop,female
Myriam Hernandez,Pop,female
Mystery Jets,EDM,unknown
Mystic,Hip-hop,unknown
Mystic Roots Band,Rock,unknown
Mystikal,Rap,unknown
Myung-Whun Chung,Classical,androgynous
M|O|O|N,Indie,unknown
MØ,Country,unknown
Mägo de Oz,Metal,male
Mélanie Laurent,Pop,female
Mötley Crüe,Metal,unknown
Møme,Metal,unknown
Münchener Bach-Orchester,Classical,unknown
Münchener Freiheit,Pop,unknown
Münir Nurettin Selçuk,Jazz,male
Müslüm Gürses,Rock,male
Müzeyyen Senar,Jazz,female
Mýa,EDM,unknown
Mœnia,Pop,unknown
N-Trance,EDM,unknown
N.E.R.D,Hip-hop,unknown
N.O.R.E.,Hip-hop,unknown
N.W.A.,Hip-hop,unknown
N2DEEP,Rap,unknown
NAV,Hip-hop,unknown
NB Ridaz,Hip-hop,unknown
NCT,Pop,unknown
NCT 127,Pop,unknown
NCT DREAM,Pop,unknown
NCT U,Pop,unknown
