name,filtered_genre,gender,race,api,black,hispanic,white
UMI,Indie,unknown,api,0.456533,0.07226925,0.050619632,0.42057815
UNKLE,EDM,unknown,white,0.003797984,0.018437136,0.012770313,0.96499455
UVERworld,Pop,unknown,white,0.002627281,0.110048875,0.014559131,0.87276477
Udit Narayan,Pop,male,api,0.7069488,0.009058869,0.058856893,0.22513545
Udo Jürgens,Pop,male,white,0.002602176,0.08143624,0.007618461,0.90834314
Ugly Casanova,Indie,unknown,white,0.007302003,0.010859972,0.011588787,0.97024924
Ugly Duck,Rap,unknown,white,0.003951504,0.03913349,0.018175522,0.9387395
Ugly God,Hip-hop,unknown,white,0.005507955,0.05607035,0.022450555,0.9159711
Ugly Kid Joe,Metal,male,white,0.015667053,0.038876876,0.03956536,0.90589076
Uhde,Classical,unknown,white,0.003817899,0.003366059,0.010571784,0.9822443
Uli,Pop,male,white,0.24195164,0.012892216,0.023093637,0.72206247
Ulices Chaidez,Pop,unknown,hispanic,0.19529158,0.009354638,0.7496497,0.04570401
Ultimate Spinach,Rock,unknown,white,0.002999355,0.025717223,0.032993063,0.9382904
Ultra Vivid Scene,Pop,unknown,white,0.027342279,0.08410754,0.07055965,0.8179905
Ultramagnetic MC's,Hip-hop,unknown,white,0.020352596,0.02206143,0.033534482,0.9240515
Ultravox,EDM,unknown,white,0.005066201,0.057886336,0.018447803,0.91859967
Umakant,Classical,unknown,white,0.06159402,0.12392515,0.032101948,0.78237885
Umberto Tozzi,Pop,male,white,0.003937055,0.003729229,0.01939163,0.97294205
Umm Kulthum,EDM,unknown,white,0.017476957,0.00299323,0.012202255,0.9673275
Uncle Acid & The Deadbeats,Metal,female,white,0.005485167,0.029394777,0.012824561,0.9522955
Uncle Bunt Stephens,Country,unknown,white,0.003984646,0.13264094,0.015350169,0.8480242
Uncle Kracker,Country,unknown,white,0.003630206,0.001245717,0.015899828,0.97922426
Uncle Lucius,Country,male,white,0.002960081,0.061681777,0.009488507,0.9258697
Uncle Tupelo,Country,unknown,white,0.014588,0.046109315,0.041878387,0.8974243
Under Side 821,Hip-hop,unknown,white,0.005703201,0.03228339,0.018853566,0.9431599
Underoath,Indie,unknown,white,0.001390785,0.067071296,0.024084715,0.9074532
Underworld,EDM,unknown,white,0.003560187,0.08373797,0.015292999,0.89740884
Unearth,Metal,unknown,white,0.001823283,0.11006566,0.02196479,0.8661462
United Pursuit,Indie,unknown,white,0.14748834,0.07858489,0.029066898,0.7448599
Unk,Hip-hop,unknown,white,0.016924758,0.003196523,0.027316112,0.9525626
Unknown,Hip-hop,unknown,white,0.003710205,0.16595149,0.018941633,0.81139666
Unknown Brain,EDM,male,white,0.001400906,0.05173912,0.012426812,0.9344331
Unknown Mortal Orchestra,Hip-hop,unknown,white,0.008935695,0.002953813,0.005234551,0.9828759
Unknown Orchestra,Hip-hop,unknown,white,0.006381208,0.004804291,0.007816007,0.98099846
Unlike Pluto,Indie,unknown,white,0.007097302,0.001511931,0.010816785,0.98057395
Unnikrishnan,Hip-hop,unknown,white,0.017334126,0.008044989,0.009796477,0.96482444
UnoTheActivist,Hip-hop,unknown,white,0.003219564,0.07152354,0.017182998,0.9080739
Unsane,Metal,unknown,white,0.03970775,0.050619304,0.030319266,0.87935364
Unspoken,Rock,unknown,white,0.003428618,0.002550298,0.0224492,0.97157186
Unwound,EDM,unknown,white,0.009170915,0.040764738,0.017791236,0.9322731
Unwritten Law,Pop,unknown,white,0.003537365,0.07065734,0.008794493,0.91701084
Up Dharma Down,Indie,unknown,api,0.94572645,0.003651471,0.001670744,0.048951212
Upchurch,Country,unknown,white,0.001096653,0.02562955,0.035892315,0.93738145
Upon A Burning Body,Metal,unknown,white,0.008817449,0.038727574,0.02702329,0.92543167
Urban Cone,Indie,male,white,0.002975366,0.055774763,0.015673837,0.9255761
Urban Jazz Coalition,Jazz,male,white,0.023721267,0.19657136,0.033460103,0.74624723
Urban Knights,Jazz,male,white,0.005493989,0.05072522,0.013339238,0.93044156
Urbie Green,Jazz,unknown,white,0.001403332,0.1416165,0.010105233,0.84687495
Urge Overkill,Pop,unknown,white,0.004725857,0.028549265,0.01763014,0.9490947
Uriah Heep,Metal,male,white,0.014905251,0.064163595,0.030748423,0.8901827
Us The Duo,Indie,female,white,0.18553402,0.035492882,0.016053714,0.7629194
Us3,Jazz,unknown,api,0.6468381,0.008420814,0.03773862,0.30700254
Usher,EDM,unknown,white,0.007754738,0.029520236,0.013599396,0.94912565
Utada,Pop,unknown,white,0.086129054,0.022912666,0.2571516,0.63380665
Utfo,Hip-hop,unknown,white,0.017278552,0.03808026,0.041941173,0.9027
Uyama Hiroto,Jazz,male,api,0.9887291,0.00033146,0.005146329,0.005793086
V,Pop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
V V Brown,Pop,unknown,white,0.002353977,0.3756269,0.015295806,0.60672337
V.I.C.,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
VASSY,EDM,unknown,white,0.013124676,0.067822464,0.032609392,0.8864435
VICTORIA,Pop,unknown,hispanic,0.04128896,0.1437913,0.6490998,0.16581993
VINAI,EDM,unknown,white,0.3420378,0.05102961,0.22045678,0.3864758
VIZE,EDM,unknown,white,0.026998613,0.0538685,0.03373315,0.8853997
Vacation Manor,Indie,male,white,0.022931008,0.105923764,0.0300256,0.84111965
Vacationer,Indie,unknown,white,0.008288591,0.004089394,0.05733287,0.93028915
Vaidya,Indie,unknown,api,0.8107338,0.001283165,0.010176821,0.17780621
Valee,Hip-hop,unknown,white,0.0639212,0.067216694,0.025259526,0.8436026
Valentin Silvestrov,Classical,male,white,0.0084941,0.002264458,0.01776791,0.9714736
Valentina Lisitsa,Classical,female,api,0.7833421,0.005954069,0.036999162,0.17370461
Valentino,EDM,male,white,0.013062912,0.004809373,0.035051305,0.9470764
Valentino Khan,EDM,male,api,0.8256066,0.020645685,0.012738607,0.14100915
Valerie Carter,Rock,female,white,0.021874519,0.038385544,0.060049225,0.87969077
Valerie Masterson,Classical,female,white,0.007506009,0.045702714,0.028518235,0.91827303
Valery Gergiev,Classical,male,white,0.007581473,0.00888016,0.016916206,0.9666222
Valley,Country,unknown,white,0.004158447,0.09337016,0.024467926,0.87800354
Vallis Alps,Indie,male,white,0.007912878,0.035406105,0.038688798,0.9179922
Valora,Rock,unknown,white,0.0427619,0.011090884,0.16866593,0.7774813
Vampire Weekend,Indie,unknown,white,0.00955811,0.030644473,0.018131103,0.94166625
Van Cliburn,Classical,male,white,0.001549946,0.115375705,0.015818533,0.8672558
Van Der Graaf Generator,Jazz,male,white,0.014201883,0.023025919,0.016677605,0.9460946
Van Dyke Parks,Pop,male,white,0.006195147,0.26026404,0.01716597,0.7163748
Van Halen,Metal,male,white,0.005716318,0.03728199,0.007908888,0.9490928
Van Morrison,Oldies,male,white,0.002681267,0.19996774,0.013108673,0.78424233
Vance Joy,Pop,male,white,0.008520158,0.19988099,0.0401269,0.751472
Vancouver Sleep Clinic,Indie,unknown,white,0.003259707,0.005991232,0.008420845,0.9823283
Vandenberg,Metal,unknown,white,0.004063405,0.002529975,0.014155994,0.97925067
Vanessa,EDM,female,white,0.005379712,0.002890507,0.020628426,0.9711014
Vanessa Carlton,EDM,female,white,0.004378631,0.03228005,0.009441397,0.95389986
Vanessa Da Mata,Pop,female,white,0.02168732,0.002851295,0.03339595,0.9420655
Vanessa Hudgens,EDM,female,white,0.006684265,0.08124559,0.02059158,0.89147854
Vanessa Paradis,Indie,female,white,0.030126097,0.016506683,0.036270544,0.9170967
Vanessa-Mae,Pop,unknown,white,0.006514086,0.08096836,0.016169714,0.8963479
Vanic,EDM,unknown,white,0.018721478,0.048871394,0.042896044,0.88951105
Vanilla Fudge,Rock,unknown,white,0.07035096,0.026419898,0.075245865,0.82798326
Vanilla Ice,Hip-hop,male,white,0.012492307,0.004852309,0.015491781,0.96716356
Vansire,Indie,unknown,white,0.010877381,0.04970957,0.029906096,0.9095069
Varnay,Classical,unknown,white,0.011016381,0.10775144,0.017957116,0.8632751
Vasantrao Deshpande,Classical,unknown,api,0.9057211,0.004578726,0.020411829,0.06928842
Vasco Rossi,Pop,male,white,0.007267374,0.011780261,0.017067315,0.96388507
Vasilis Karras,Pop,male,white,0.08223978,0.016392693,0.38540313,0.5159644
Vassar Clements,Jazz,unknown,white,0.006440649,0.010802213,0.016486473,0.9662706
Vast,Metal,unknown,white,0.006832496,0.025075734,0.01573726,0.9523545
Vaya Con Dios,Pop,male,hispanic,0.022245297,0.018432258,0.7725692,0.18675321
Vedo,Pop,unknown,hispanic,0.015485453,0.004182265,0.7914704,0.1888618
Veena,Classical,female,white,0.098891415,0.055164658,0.15017727,0.6957666
Veil Of Maya,Metal,female,white,0.043884184,0.014331055,0.21651156,0.72527313
Velvet Revolver,Metal,female,white,0.01123543,0.001343704,0.024080165,0.9633407
Vengaboys,EDM,unknown,white,0.008763962,0.07116969,0.029705148,0.89036125
Vera,Hip-hop,female,hispanic,0.004824814,0.000528246,0.94590133,0.048745524
Vera Blue,Hip-hop,female,white,0.022820007,0.03398319,0.034792356,0.9084044
Vern Gosdin,Country,male,white,0.00799736,0.04987659,0.10828513,0.8338409
Verse Simmonds,Pop,unknown,white,0.009026323,0.19702825,0.015019647,0.77892584
Vertical Horizon,Pop,unknown,white,0.3129202,0.20665942,0.10638289,0.37403744
Veruca Salt,Pop,unknown,white,0.009163723,0.012083312,0.0215917,0.95716125
Vetiver,Country,unknown,white,0.003671586,0.11452232,0.024486715,0.8573194
Vic Damone,Jazz,male,white,0.01255025,0.16350688,0.024254994,0.7996879
Vic Dickenson,Jazz,male,white,0.005034455,0.014392532,0.02303482,0.9575382
Vic Mensa,Hip-hop,male,white,0.07854657,0.024718279,0.20532805,0.6914071
Vicente Garcia,Pop,male,hispanic,0.044074252,0.001159263,0.88374954,0.07101703
Vicentico,Pop,unknown,white,0.10796666,0.014969737,0.43772158,0.43934205
Vicetone,EDM,unknown,white,0.008738159,0.032317396,0.048998427,0.90994596
Vicious,Rap,unknown,white,0.003505627,0.27520886,0.021826088,0.6994594
Vickeblanka,Pop,unknown,white,0.004964411,0.00394112,0.011650984,0.97944343
Vico C,Hip-hop,male,white,0.010924059,0.26042625,0.02159642,0.7070532
Victimas Del Doctor Cerebro,Rock,female,white,0.018638011,0.00715299,0.09557226,0.8786368
Victor Garcia,Pop,male,hispanic,0.037175637,0.002050121,0.90911293,0.05166126
Victor Herbert,Classical,male,white,0.004537242,0.017388446,0.019218734,0.9588555
Victor Internet,Pop,male,white,0.1767589,0.07089746,0.1417182,0.6106255
Victor Lane,Pop,male,white,0.015063189,0.11333007,0.04055672,0.83105004
Victor Wong,Pop,male,white,0.016262531,0.354481,0.009536932,0.61971956
"Victor Yturbe ""El Piruli""",Rock,male,white,0.012328127,0.094024256,0.02365668,0.869991
Victoria Justice,Pop,female,white,0.007729621,0.017190339,0.011661688,0.96341836
Victoria Monét,Indie,female,white,0.09731306,0.10631081,0.06399433,0.73238176
Victoria de los Ángeles,Classical,female,white,0.02021921,0.0145691,0.1782669,0.7869448
Victorious Cast,EDM,unknown,white,0.003396437,0.020066308,0.01177417,0.96476305
Videoclub,Indie,unknown,white,0.008086446,0.000789223,0.007625416,0.9834989
VidyA,Pop,unknown,api,0.6524635,0.005074577,0.23883188,0.10363003
Vienna State Opera Chorus,Classical,female,white,0.021640547,0.11364933,0.044862047,0.81984806
Vienna State Opera Orchestra,Classical,female,white,0.006834657,0.001749011,0.004703252,0.98671305
Vienna Teng,Rock,female,white,0.09596219,0.033131544,0.012318016,0.8585882
Vigiland,EDM,unknown,white,0.018501619,0.056795727,0.021428574,0.90327406
Vijay,Hip-hop,male,hispanic,0.114236586,0.016053632,0.6749941,0.1947157
Vika Jigulina,Pop,female,api,0.6328692,0.017849285,0.109679274,0.23960231
Viktor Vaughn,Hip-hop,male,white,0.004820368,0.065097935,0.018129528,0.91195214
Village People,Pop,unknown,white,0.04628553,0.06466085,0.044484146,0.8445695
Villagers,Indie,unknown,white,0.009868255,0.18065445,0.04741337,0.76206386
Vilma Palma e Vampiros,Pop,female,white,0.16422504,0.001548487,0.35225534,0.48197117
Vinayakrao Patwardhan,Classical,unknown,api,0.9599891,0.014611453,0.003490658,0.021908935
Vince Gill,Country,male,white,0.0077476,0.09778625,0.024723887,0.8697422
Vince Guaraldi,Jazz,male,white,0.031808443,0.006965598,0.1732199,0.78800607
Vince Guaraldi Trio,Jazz,male,api,0.4585424,0.008386564,0.29910362,0.23396742
Vince Neil,Metal,male,white,0.002048839,0.057679307,0.014514806,0.9257571
Vince Staples,Hip-hop,male,white,0.013315185,0.075104654,0.022938874,0.88864124
Vincenzo Bellini,Classical,male,white,0.0371706,0.002222876,0.22601753,0.734589
Vinnie Paz,Hip-hop,male,hispanic,0.17511097,0.028662475,0.43024108,0.36598548
Vinnie Vincent Invasion,Metal,male,white,0.01827964,0.021680506,0.011426033,0.9486138
Vinny West,Rap,unknown,white,0.005140513,0.06484693,0.027224522,0.90278804
Vinyl Theatre,Indie,unknown,white,0.003993664,0.13223101,0.029529717,0.83424556
Violent Femmes,EDM,unknown,white,0.008676407,0.16993563,0.010132663,0.81125534
Violeta Parra,Indie,female,hispanic,0.05562253,0.005013154,0.59448946,0.3448749
Violeta Urmana,Classical,female,hispanic,0.1586036,0.00344733,0.675174,0.1627751
Violi,Pop,unknown,white,0.014625668,0.007642429,0.017163403,0.9605685
Virgil Thomson,Classical,male,white,0.010012081,0.2429284,0.027083531,0.719976
Virginia Lopez,Rock,female,hispanic,0.041306607,0.018669732,0.7493194,0.19070429
Virginia To Vegas,Pop,female,hispanic,0.14014803,0.015752245,0.7893248,0.054774825
Virlan Garcia,Pop,unknown,hispanic,0.05966555,0.00321451,0.85182786,0.08529204
Virus,Rap,unknown,white,0.032390255,0.081208885,0.12040627,0.76599455
Visage,EDM,unknown,white,0.011315842,0.1366142,0.018740093,0.8333298
Vishal Dadlani,Hip-hop,unknown,white,0.047949027,0.007350948,0.031423166,0.9132769
Vishal-Shekhar,Hip-hop,unknown,api,0.9503488,0.002149244,0.002233333,0.045268677
Vision,Pop,unknown,white,0.18486506,0.19055276,0.0573334,0.5672487
Vision Of Disorder,Metal,unknown,white,0.003563104,0.05763523,0.019458793,0.9193428
Vista Kicks,Indie,unknown,white,0.006346287,0.06292467,0.025237957,0.9054911
Vistoso Bosses,Pop,unknown,white,0.045194507,0.007538535,0.14430714,0.8029598
Vita,Pop,female,white,0.22340938,0.020964438,0.1600067,0.59561944
Vital,EDM,male,white,0.23812617,0.18563776,0.19706418,0.37917182
Vitalic,EDM,unknown,white,0.119046606,0.052332584,0.08214043,0.74648035
Vitamin C,EDM,unknown,white,0.21443112,0.03693172,0.07798172,0.6706554
Vitamin String Quartet,Pop,unknown,white,0.0540101,0.08954827,0.04589439,0.81054723
Vitas,Rap,male,white,0.11175928,0.07502874,0.327264,0.48594794
Vittorio De Sica,Pop,male,white,0.01671587,0.029756684,0.044207774,0.9093197
Vivian Chow,Pop,female,white,0.28182626,0.011898487,0.009580742,0.6966945
Vivian Green,Pop,female,white,0.000635121,0.28195378,0.010557312,0.7068538
Vixen,Metal,unknown,white,0.017005553,0.044505533,0.029793242,0.9086957
Vladimir Ashkenazy,Classical,male,white,0.003337024,0.004575151,0.007260134,0.98482776
Vladimir Cosma,EDM,male,white,0.03287338,0.002991093,0.10292503,0.8612105
Vladimir Feltsman,Classical,male,white,0.001787408,0.004335216,0.017805407,0.9760719
Vladimir Horowitz,Classical,male,white,0.006563539,0.006955445,0.021141712,0.96533924
Vladimir Mikulka,Classical,male,white,0.030064598,0.007846737,0.006936324,0.95515233
Vlado Perlemuter,Classical,male,white,0.004008973,0.006486251,0.014382267,0.97512245
Voivod,Metal,unknown,white,0.014383145,0.017147625,0.012252577,0.9562167
Volbeat,Metal,unknown,white,0.014245431,0.024674982,0.010137124,0.9509425
Volcano Choir,Indie,unknown,white,0.071542814,0.02864023,0.018475845,0.8813411
Volován,Indie,unknown,white,0.006671006,0.001805724,0.01578367,0.9757396
Voltio,Hip-hop,unknown,white,0.005213514,0.00402813,0.004228185,0.9865302
Vory,Rap,unknown,white,0.016888913,0.024220582,0.012552151,0.94633836
Vox Dei,Metal,unknown,white,0.016206149,0.006342404,0.02186795,0.9555835
Voxtrot,Indie,unknown,white,0.005946941,0.00142135,0.016437812,0.9761939
Voz De Mando,Hip-hop,androgynous,white,0.009086823,0.003615268,0.044751465,0.9425465
Voz Veis,Pop,unknown,white,0.003620718,0.002775803,0.011152314,0.98245114
Vulfpeck,Indie,unknown,white,0.001150796,0.004605192,0.008395655,0.9858483
Vundabar,Indie,unknown,hispanic,0.074818134,0.01329661,0.75252557,0.1593597
Vybz Kartel,EDM,unknown,white,0.005798284,0.006697005,0.013984664,0.97352004
VÉRITÉ,Indie,unknown,white,0.018490154,0.13655137,0.02779522,0.8171632
Vása Prihoda,Classical,unknown,white,0.008760952,0.007165854,0.014078098,0.96999514
Véronique Sanson,Pop,female,white,0.056760762,0.07914286,0.05213531,0.811961
Víctor Manuel,Pop,male,white,0.041473787,0.21402065,0.09993434,0.64457124
Víctor Manuelle,Pop,male,white,0.008126974,0.22133535,0.024578197,0.74595946
W. Darling,Indie,unknown,white,0.017232863,0.07788805,0.013437824,0.8914412
W.A.S.P.,Metal,unknown,api,0.562272,0.07360698,0.07148705,0.29263392
WALK THE MOON,Indie,unknown,white,0.00170779,0.25865793,0.01712633,0.72250795
WC,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
WDR Sinfonieorchester Köln,Classical,unknown,white,0.041568685,0.06913803,0.01916602,0.87012726
WHY?,EDM,unknown,white,0.004371118,0.11075301,0.015228717,0.8696472
WILLOW,EDM,unknown,white,0.005373978,0.064234234,0.013274492,0.9171173
WYNNE,Pop,unknown,white,0.002323854,0.25828984,0.022750149,0.7166361
WZRD,Hip-hop,unknown,white,0.029514551,0.09859451,0.026208593,0.8456823
Wade Bowen,Country,male,white,0.003856928,0.061734278,0.023972353,0.9104365
Wade Hayes,Country,male,white,0.005466646,0.2654531,0.010200982,0.7188793
Wafia,Hip-hop,unknown,white,0.09917029,0.021648824,0.025252894,0.853928
Wage War,Metal,unknown,white,0.026579028,0.06650578,0.01984956,0.88706565
Wah!,EDM,unknown,white,0.1489407,0.01850855,0.014348352,0.81820244
Wailing Souls,Rock,unknown,white,0.000784485,0.21862547,0.012278103,0.7683119
Waka Flocka Flame,Hip-hop,unknown,api,0.7132901,0.044558655,0.02255242,0.21959883
Wakin Chau,Pop,androgynous,white,0.2831823,0.028457858,0.027972301,0.6603875
Waldemar Kmentt,Classical,male,white,0.00329443,0.046541423,0.022065707,0.9280984
Waldemar Matuška,Pop,male,white,0.3587918,0.013143024,0.016187338,0.6118778
Wale,EDM,unknown,white,0.00534263,0.14716557,0.009099619,0.8383922
Wales,Pop,unknown,white,0.00573494,0.2615921,0.006526823,0.7261462
Walker Hayes,Country,male,white,0.005097225,0.23312752,0.008414951,0.7533603
Walker McGuire,Country,male,white,0.003415108,0.028125692,0.02103277,0.9474264
Wall Of Voodoo,EDM,unknown,white,0.03240076,0.029525356,0.015148976,0.9229249
Wallows,Indie,unknown,white,0.007376454,0.16259114,0.018718649,0.81131375
Walter,Indie,male,white,0.008594736,0.07043959,0.013493839,0.90747184
Walter Beasley,Jazz,male,white,0.003015707,0.23588814,0.025721103,0.73537505
Walter Becker,Rock,male,white,0.002549893,0.004559543,0.011323301,0.9815672
Walter Berry,Classical,male,white,0.001931537,0.20127189,0.010966706,0.78582984
Walter Brennan,Country,male,white,0.001800065,0.012867386,0.017298002,0.96803457
Walter Egan,Rock,male,white,0.003564222,0.018772263,0.021530457,0.9561331
Walter Susskind,Classical,male,white,0.003745749,0.029786237,0.019501353,0.9469667
Walter Wanderley,Jazz,male,white,0.003398139,0.11758543,0.012470135,0.8665463
Waltraud Meier,Classical,female,white,0.003867613,0.004438663,0.015716547,0.9759772
Wanda Jackson,Country,female,black,0.002082208,0.5497859,0.009985869,0.438146
Wang Chung,EDM,androgynous,api,0.98180145,0.002268846,0.007673276,0.008256451
Wang Zhi Lei,Pop,androgynous,api,0.9977024,0.000425503,0.000433459,0.001438593
War,Hip-hop,unknown,api,0.7167602,0.018757405,0.026004815,0.23847756
Ward 21,EDM,male,white,0.003788003,0.18368253,0.01819181,0.7943377
Warda,EDM,unknown,white,0.025621671,0.08976852,0.056661047,0.82794875
Wardell Gray,Jazz,male,white,0.010422275,0.05723549,0.012538672,0.9198035
Warlock,Metal,unknown,white,0.002831435,0.03485502,0.007588617,0.95472497
Warne Marsh,Jazz,unknown,white,0.005108954,0.08942708,0.014768633,0.89069533
Warpaint,EDM,unknown,white,0.001951205,0.20707917,0.011239638,0.77972996
Warrant,Metal,unknown,white,0.003191935,0.29870602,0.015574065,0.68252796
Warren G,Hip-hop,male,white,0.004175526,0.22567526,0.018345065,0.7518041
Warren Haynes,Country,male,white,0.006125497,0.23120937,0.016836936,0.7458282
Warren Hill,Jazz,male,white,0.001748295,0.10354149,0.019051606,0.8756586
Warren Zevon,Country,male,hispanic,0.065949306,0.01636101,0.5344104,0.38327923
Washed Out,EDM,unknown,white,0.18869244,0.13682215,0.025773345,0.6487121
Water Liars,Indie,unknown,white,0.012026052,0.22359842,0.024047472,0.740328
Waterparks,Indie,unknown,white,0.00562969,0.26940143,0.01693101,0.70803785
Watsky,Hip-hop,unknown,white,0.001111609,0.00140218,0.007074402,0.9904118
Watt White,Rock,unknown,white,0.002620814,0.23026492,0.011444858,0.7556695
Wave,Rap,unknown,white,0.032499958,0.18415803,0.033983685,0.74935836
Wavves,Indie,unknown,white,0.019917687,0.033336997,0.027931478,0.9188139
Wax,Indie,unknown,white,0.004658686,0.05865139,0.018163688,0.91852623
Wax Fang,Indie,androgynous,white,0.010612722,0.10163217,0.01746002,0.87029505
Wax Tailor,EDM,unknown,white,0.008556102,0.18567137,0.014715921,0.79105663
WayV,Pop,unknown,white,0.011396194,0.20727359,0.025639312,0.755691
Waylon Jennings,Country,male,white,0.004648509,0.11295867,0.018823672,0.86356914
Wayman Tisdale,Jazz,unknown,white,0.010537777,0.08950362,0.01838818,0.8815704
Wayne Fontana & The Mindbenders,Pop,male,white,0.00275424,0.13562392,0.018333293,0.8432886
Wayne Hancock,Country,male,white,0.001809364,0.110009775,0.011836138,0.8763447
Wayne Shorter,Jazz,male,white,0.004197144,0.17961206,0.018478673,0.7977121
Wayne Smith,EDM,male,white,0.002552936,0.17723227,0.015745789,0.80446905
Wayne Static,Metal,male,white,0.002845555,0.02412387,0.013874972,0.9591556
Wayne Toups,Pop,male,white,0.00171523,0.1194428,0.015947925,0.86289406
Wayne Watson,Rock,male,white,0.003036773,0.22529939,0.015427071,0.7562368
Wayne Wonder,EDM,male,white,0.002879025,0.12576362,0.020889316,0.850468
Wc And The Maad Circle,Rap,female,white,0.002518403,0.035494015,0.015348769,0.9466388
We Are Loud,EDM,male,white,0.004488035,0.14451846,0.0230086,0.82798487
We Are Scientists,EDM,male,white,0.005253719,0.009660811,0.00911149,0.975974
We As Human,Rock,unknown,white,0.035063304,0.050216846,0.037269026,0.8774508
We Came As Romans,Metal,male,white,0.006191093,0.16604845,0.033856176,0.79390424
We The Kings,Pop,female,white,0.005236437,0.1110309,0.015707871,0.86802477
We Were Promised Jetpacks,Indie,unknown,white,0.00364098,0.03144323,0.009135596,0.95578027
Weather Report,Jazz,unknown,white,0.00170683,0.075030655,0.006017699,0.9172448
Weathers,Indie,unknown,white,0.002974142,0.2596909,0.015269591,0.72206527
Webb Pierce,Rock,male,white,0.002660724,0.09689837,0.013059033,0.88738185
Webbie,Hip-hop,unknown,white,0.00431864,0.12831715,0.022874366,0.8444898
Ween,Rock,unknown,white,0.026192008,0.07444209,0.014721196,0.8846447
Weezer,Pop,unknown,white,0.0022487,0.07301868,0.017350126,0.9073825
Weldon Irvine,Indie,male,white,0.003963872,0.1552947,0.01764765,0.8230938
Welshly Arms,Rock,unknown,white,0.005948856,0.06543422,0.01364402,0.9149729
Wendell Marshall,Jazz,male,white,0.0026064,0.19297077,0.017625771,0.7867971
Wendy & Lisa,Pop,female,white,0.030876365,0.049510356,0.037056353,0.8825569
Werly Fairburn,Rock,unknown,white,0.006323651,0.021629533,0.02137827,0.9506686
Wes Montgomery,Jazz,male,white,0.004423101,0.07838851,0.016808227,0.9003802
Wes Montgomery Trio,Jazz,male,white,0.007957887,0.012622265,0.012384393,0.9670355
Wes Walker,Hip-hop,male,white,0.00392159,0.053019054,0.0162594,0.92679995
Westlife,EDM,unknown,white,0.001324939,0.22284414,0.012362963,0.76346797
Westside Connection,Hip-hop,unknown,white,0.002005142,0.017262805,0.012728066,0.9680039
Westside Gunn,Hip-hop,female,white,0.003162271,0.019945677,0.012491968,0.96440005
Wet,Country,unknown,api,0.82256305,0.011475574,0.033681795,0.13227972
Wet Wet Wet,Country,unknown,white,0.010626142,0.029842895,0.025249643,0.9342813
Wet Willie,Country,male,white,0.001959515,0.12566243,0.022190113,0.85018796
Weyes Blood,Indie,unknown,white,0.003925346,0.12596403,0.01577803,0.85433257
Wham!,EDM,unknown,white,0.007597079,0.1106553,0.014054418,0.8676932
What So Not,EDM,androgynous,white,0.003670289,0.07568998,0.017065106,0.90357465
Wheatus,Pop,unknown,white,0.001429118,0.25034392,0.009863199,0.7383638
Wheeler Walker Jr.,Country,male,white,0.004542155,0.026166469,0.01615228,0.9531391
When In Rome,EDM,androgynous,white,0.005280569,0.21849631,0.009179755,0.76704335
Whethan,EDM,unknown,white,0.004244276,0.112533204,0.018911494,0.86431104
Whigfield,EDM,unknown,white,0.002052782,0.3488632,0.014269529,0.63481444
Whiplash,Metal,unknown,white,0.006006542,0.09504125,0.021005629,0.87794656
Whiskey Myers,Country,unknown,white,0.00214873,0.050979618,0.012333127,0.9345386
Whiskeytown,Country,unknown,white,0.003675666,0.27934745,0.01726132,0.6997155
White Lies,EDM,female,white,0.003924393,0.24873291,0.013071033,0.7342717
White Lion,Metal,male,white,0.006584969,0.23375984,0.015550423,0.7441048
White Plains,Pop,unknown,white,0.003999761,0.20673946,0.016407905,0.77285284
White Star,Indie,unknown,white,0.003179977,0.01401035,0.013177294,0.9696324
White Town,Indie,unknown,white,0.00528318,0.26133895,0.016901081,0.7164768
White Zombie,Metal,unknown,white,0.002033811,0.04742017,0.020339804,0.93020624
Whitechapel,Metal,unknown,white,0.002368424,0.022804607,0.0178346,0.9569923
Whitesnake,Metal,unknown,white,0.003540438,0.03473624,0.009888188,0.95183516
Whitey Morgan and the 78's,Country,male,white,0.012986557,0.08673905,0.023341468,0.8769329
Whitley,Country,unknown,white,0.003070195,0.17203347,0.011786155,0.8131102
Whitney,EDM,male,white,0.002195775,0.048951354,0.014955239,0.93389755
Whitney Houston,EDM,male,white,0.001944357,0.1811877,0.012665294,0.8042026
Whodini,Hip-hop,unknown,white,0.001892144,0.011328747,0.03524715,0.951532
Why Don't We,EDM,unknown,white,0.024569718,0.15786053,0.022270706,0.7952991
Why Not,Indie,unknown,white,0.003080598,0.069520205,0.013325792,0.9140734
WiT,Pop,unknown,white,0.035856336,0.04155269,0.014796411,0.90779454
Wicca Phase Springs Eternal,Hip-hop,unknown,white,0.006428408,0.007368787,0.014532506,0.97167027
Wicked Lady,Rock,unknown,white,0.004347174,0.094961576,0.011852728,0.8888385
Widespread Panic,Rock,unknown,white,0.008614851,0.04586816,0.013057148,0.93245983
Widowspeak,Indie,unknown,white,0.00098732,0.12350234,0.018263083,0.8572473
Wiener Philharmoniker,Classical,unknown,white,0.00788697,0.016865121,0.012586107,0.9626618
Wiener Symphoniker,Classical,unknown,white,0.0024193,0.023500228,0.014466119,0.95961434
