source,target,release_date,populairty
"""Coro dellEIAR di Torino""",Maria Caniglia,1942,0
"""Coro dellEIAR di Torino""","""Orchestra Sinfonica dellEIAR di Torino""",1942,0
Dario Caselli,Giuseppe Nessi,1942,0
Dario Caselli,Maria Caniglia,1942,0
Dario Caselli,"""Orchestra Sinfonica dellEIAR di Torino""",1942,0
Giuseppe Nessi,Maria Caniglia,1942,0
Giuseppe Nessi,"""Orchestra Sinfonica dellEIAR di Torino""",1942,0
Maurice Ravel,Oscar Levant,1942,0
George Gershwin,Oscar Levant,1942,0
Ludwig van Beethoven,Wilhelm Kempff,1942,1
Ludwig van Beethoven,Peter Raabe,1942,1
Wilhelm Kempff,Berliner Philharmoniker,1942,1
Wilhelm Kempff,Peter Raabe,1942,1
Berliner Philharmoniker,Peter Raabe,1942,1
Ludwig van Beethoven,Paul van Kempen,1942,0
Wilhelm Kempff,Staatskapelle Berlin,1942,0
Wilhelm Kempff,Paul van Kempen,1942,0
Staatskapelle Berlin,Paul van Kempen,1942,0
Frédéric Chopin,Oscar Levant,1942,0
Pasupuleti Kannamba,C S R Anjaneyulu,1942,0
Charles Koechlin,Bidu Sayão,1942,0
Johann Sebastian Bach,Oscar Levant,1942,0
Claude Debussy,Arturo Toscanini,1942,0
Parul Ghosh,Arun Kumar,1942,0
N. Vanaja,Malathi,1942,0
Francisco Canaro,Carlos Roldán,1942,0
New York Philharmonic,Bruno Walter,1942,0
Giuseppe Verdi,Saturno Meletti,1942,0
Giuseppe Verdi,Tancredi Pasero,1942,0
Gino Marinuzzi,Saturno Meletti,1942,0
Gino Marinuzzi,Tancredi Pasero,1942,0
Maria Caniglia,Saturno Meletti,1942,0
Maria Caniglia,Tancredi Pasero,1942,0
"""Orchestra Sinfonica dellEIAR di Torino""",Saturno Meletti,1942,0
"""Orchestra Sinfonica dellEIAR di Torino""",Tancredi Pasero,1942,0
Saturno Meletti,Tancredi Pasero,1942,0
Franz Liszt,Oscar Levant,1942,0
Wolfgang Amadeus Mozart,Maria Cebotari,1942,0
Wolfgang Amadeus Mozart,London Philharmonic Orchestra,1942,0
Wolfgang Amadeus Mozart,Josef Krips,1942,0
Maria Cebotari,London Philharmonic Orchestra,1942,0
Maria Cebotari,Josef Krips,1942,0
London Philharmonic Orchestra,Josef Krips,1942,0
Johannes Brahms,Arturo Toscanini,1942,0
Isaac Donayesvsky,Paul Robeson Jr.,1942,0
Isaac Donayesvsky,Lawrence Brown,1942,0
Paul Robeson Jr.,Lawrence Brown,1942,0
Reynaldo Hahn,Bidu Sayão,1942,0
Reynaldo Hahn,Paul Breisach,1942,0
Reynaldo Hahn,Columbia Concert Orchestra,1942,0
Bidu Sayão,Paul Breisach,1942,0
Bidu Sayão,Columbia Concert Orchestra,1942,0
Paul Breisach,Columbia Concert Orchestra,1942,0
George Gershwin,Morton Gould,1942,0
George Gershwin,Morton Gould Orchestra,1942,0
Oscar Levant,Morton Gould,1942,0
Oscar Levant,Morton Gould Orchestra,1942,0
Morton Gould,Morton Gould Orchestra,1942,0
Nalini Jaywant,Satish,1942,0
Jerome Kern,Paul Robeson Jr.,1942,0
Jerome Kern,Lawrence Brown,1942,0
Jerome Kern,Columbia Concert Orchestra,1942,0
Paul Robeson Jr.,Columbia Concert Orchestra,1942,0
Lawrence Brown,Columbia Concert Orchestra,1942,0
Wolfgang Amadeus Mozart,Sir John Barbirolli,1942,0
Wolfgang Amadeus Mozart,New York Philharmonic,1942,0
Sir John Barbirolli,New York Philharmonic,1942,0
Robert Schumann,William Kapell,1945,0
Modest Mussorgsky,William Kapell,1945,0
Lata Mangeshkar,Premnath,1945,1
Sergei Rachmaninoff,William Kapell,1945,0
Sergei Rachmaninoff,Fritz Reiner,1945,0
William Kapell,Fritz Reiner,1945,0
Sergei Prokofiev,William Kapell,1945,0
Sergei Prokofiev,Antal Doráti,1945,0
William Kapell,Antal Doráti,1945,0
Gioachino Rossini,Charles Adams Prince,1945,2
Gioachino Rossini,Giuseppe Campanari,1945,2
Charles Adams Prince,Giuseppe Campanari,1945,2
Gustav Mahler,Bruno Walter,1945,1
Gustav Mahler,New York Philharmonic,1945,1
Bruno Walter,New York Philharmonic,1945,1
Frédéric Chopin,William Kapell,1945,0
Darius Milhaud,Pierre Monteux,1945,0
John Philip Sousa,Arturo Toscanini,1945,0
Johannes Brahms,Pierre Monteux,1945,0
Wolfgang Amadeus Mozart,William Kapell,1945,0
Francisco Canaro,Guillermo Coral,1945,0
Francisco Canaro,Alberto Arenas,1945,0
Guillermo Coral,Alberto Arenas,1945,0
Abram Chasins,William Kapell,1945,0
Ludwig van Beethoven,Joseph Szigeti,1945,0
Joseph Szigeti,Bruno Walter,1945,0
Joseph Szigeti,New York Philharmonic,1945,0
Johann Sebastian Bach,William Kapell,1945,0
Felix Mendelssohn,Marlboro Festival Octet,1945,0
Orkestr Borisa Shermana,Boris Sherman,1945,0
Orkestr Borisa Shermana,Rostislav Pljatt,1945,0
Orkestr Borisa Shermana,Vasiliy Kachalov,1945,0
Boris Sherman,Rostislav Pljatt,1945,0
Boris Sherman,Vasiliy Kachalov,1945,0
Rostislav Pljatt,Vasiliy Kachalov,1945,0
Ludwig van Beethoven,Ania Dorfmann,1945,0
Ania Dorfmann,Arturo Toscanini,1945,0
Igor Stravinsky,Pierre Monteux,1945,0
Sergei Rachmaninoff,Edmund Kurtz,1945,0
William Kapell,Edmund Kurtz,1945,0
Franz Liszt,William Kapell,1945,0
Traditional,Yehudi Menuhin,1945,0
George Gershwin,John Williams,1945,0
George Gershwin,Joshua Bell,1945,0
John Williams,Joshua Bell,1945,0
Felix Mendelssohn,Bruno Walter,1945,0
Felix Mendelssohn,New York Philharmonic,1945,0
Robert Schumann,Claudio Arrau,1945,0
Robert Schumann,Karl Krueger,1945,0
Robert Schumann,Detroit Symphony Orchestra,1945,0
Claudio Arrau,Karl Krueger,1945,0
Claudio Arrau,Detroit Symphony Orchestra,1945,0
Karl Krueger,Detroit Symphony Orchestra,1945,0
Joseph-Hector Fiocco,Yehudi Menuhin,1945,0
Édouard Lalo,Pierre Monteux,1945,0
Édouard Lalo,Yehudi Menuhin,1945,0
Pierre Monteux,Yehudi Menuhin,1945,0
Béla Bartók,Benny Goodman,1945,1
Béla Bartók,Joseph Szigeti,1945,1
Benny Goodman,Joseph Szigeti,1945,1
Igor Stravinsky,Eugene Istomin,1946,0
Frédéric Chopin,Arthur Rubinstein,1946,3
Johannes Brahms,Gregor Piatigorsky,1946,0
Johannes Brahms,Alfred Wallenstein,1946,0
Gregor Piatigorsky,Alfred Wallenstein,1946,0
Franz Schubert,Eugene Istomin,1946,1
Kalyani,Amar,1946,0
George Frideric Handel,The Liverpool Philharmonic Orchestra,1946,0
George Frideric Handel,Sir Malcolm Sargent,1946,0
The Liverpool Philharmonic Orchestra,Sir Malcolm Sargent,1946,0
Maurice Ravel,Pierre Monteux,1946,0
Frédéric Chopin,Maryla Jonas,1946,0
Johann Sebastian Bach,Jascha Heifetz,1946,0
Pt. Amarnath,Anupam Ghatak,1946,0
Pyotr Ilyich Tchaikovsky,Jascha Heifetz,1946,0
Pyotr Ilyich Tchaikovsky,Fritz Reiner,1946,0
Pyotr Ilyich Tchaikovsky,Chicago Symphony Orchestra,1946,0
Jascha Heifetz,Fritz Reiner,1946,0
Jascha Heifetz,Chicago Symphony Orchestra,1946,0
Fritz Reiner,Chicago Symphony Orchestra,1946,0
Francisco Canaro,Nelly Omar,1946,0
Giuseppe Verdi,Arturo Toscanini,1946,0
Francisco Canaro,Enrique Lucero,1946,0
Georges Bizet,George Sebastian,1946,2
Georges Bizet,Metropolitan Opera Orchestra,1946,2
George Sebastian,Metropolitan Opera Orchestra,1946,2
Jacques Ibert,Pierre Monteux,1946,0
Henri Vieuxtemps,Jascha Heifetz,1946,4
Henri Vieuxtemps,Sir Malcolm Sargent,1946,4
Henri Vieuxtemps,The New Symphony Orchestra Of London,1946,4
Jascha Heifetz,Sir Malcolm Sargent,1946,4
Jascha Heifetz,The New Symphony Orchestra Of London,1946,4
Sir Malcolm Sargent,The New Symphony Orchestra Of London,1946,4
Frédéric Chopin,Eugene Istomin,1946,0
Nikolai Rimsky-Korsakov,Pierre Monteux,1946,0
Giacomo Puccini,Arturo Toscanini,1946,2
Gustav Mahler,Columbia Symphony Orchestra,1946,0
Bruno Walter,Columbia Symphony Orchestra,1946,0
Felix Mendelssohn,Maryla Jonas,1946,0
Robert Schumann,Maryla Jonas,1946,0
Anupam Ghatak,Lachhiram,1946,0
Igor Stravinsky,"""LOrchestre de la Suisse Romande""",1946,0
Igor Stravinsky,Ernest Ansermet,1946,0
"""LOrchestre de la Suisse Romande""",Ernest Ansermet,1946,0
Claude Debussy,Robert Casadesus,1946,0
Johannes Brahms,Isaac Stern,1946,0
Anton Bruckner,Bruno Walter,1946,0
Anton Bruckner,Columbia Symphony Orchestra,1946,0
Igor Stravinsky,Paul Pasquier,1946,0
Paul Pasquier,"""LOrchestre de la Suisse Romande""",1946,0
Paul Pasquier,Ernest Ansermet,1946,0
Zohrabai Ambalawali,Shyam Kumar,1946,0
Tani,Chacha,1946,0
Gustav Mahler,Arnold Michaelis,1946,0
Bruno Walter,Arnold Michaelis,1946,0
Georges Auric,Roger Desormières,1946,0
Ottokar Nováček,Jascha Heifetz,1946,2
Ottokar Nováček,Bell Telephone Hour Orchestra,1946,2
Ottokar Nováček,Donald Voorhees,1946,2
Jascha Heifetz,Bell Telephone Hour Orchestra,1946,2
Jascha Heifetz,Donald Voorhees,1946,2
Bell Telephone Hour Orchestra,Donald Voorhees,1946,2
Johann Sebastian Bach,Eugene Istomin,1946,0
Johann Sebastian Bach,Adolf Busch,1946,0
Johann Sebastian Bach,Busch Chamber Players,1946,0
Eugene Istomin,Adolf Busch,1946,0
Eugene Istomin,Busch Chamber Players,1946,0
Adolf Busch,Busch Chamber Players,1946,0
Gaetano Donizetti,Andrea Rost,1946,0
Gaetano Donizetti,Sir Charles Mackerras,1946,0
Gaetano Donizetti,Royal Philharmonic Orchestra,1946,0
Andrea Rost,Sir Charles Mackerras,1946,0
Andrea Rost,Royal Philharmonic Orchestra,1946,0
Sir Charles Mackerras,Royal Philharmonic Orchestra,1946,0
Wolfgang Amadeus Mozart,George Szell,1947,0
Udit Narayan,Kavita Krishnamurthy,1947,0
Aram Khachaturian,Woody Herman & His Orchestra,1947,1
Anima Ghosh,Dwijen Chowdhury,1947,0
Hameeda Bano,A. R. Ojha,1947,0
Απόστολος Χατζηχρήστος,Giannis Papaioannou,1947,0
Joe E. Brown,Cornelius Peeples,1947,0
Joe E. Brown,Porter W. Heaps,1947,0
Cornelius Peeples,Porter W. Heaps,1947,0
Avinash,Jyotsna Bhole,1947,0
Franz Joseph Haydn,Isaac Stern,1947,0
Franz Joseph Haydn,Mstislav Rostropovich,1947,0
Franz Joseph Haydn,Jean-Pierre Rampal,1947,0
Isaac Stern,Mstislav Rostropovich,1947,0
Isaac Stern,Jean-Pierre Rampal,1947,0
Mstislav Rostropovich,Jean-Pierre Rampal,1947,0
Maurice Ravel,Robert Casadesus,1947,0
Franz Joseph Haydn,Leonard Rose,1947,0
Franz Joseph Haydn,Eugene Istomin,1947,0
Isaac Stern,Leonard Rose,1947,0
Isaac Stern,Eugene Istomin,1947,0
Leonard Rose,Eugene Istomin,1947,0
Wolfgang Amadeus Mozart,Cleveland Orchestra,1947,0
George Szell,Cleveland Orchestra,1947,0
Antonio Vivaldi,Isaac Stern,1947,0
Antonio Vivaldi,Eugene Ormandy,1947,0
Antonio Vivaldi,Philadelphia Orchestra,1947,0
Isaac Stern,Eugene Ormandy,1947,0
Isaac Stern,Philadelphia Orchestra,1947,0
Eugene Ormandy,Philadelphia Orchestra,1947,0
Maurice Ravel,Gaby Casadesus,1947,0
Robert Casadesus,Gaby Casadesus,1947,0
Thomas Moore,Eileen Farrell,1947,0
Thomas Moore,Charles Lichter,1947,0
Thomas Moore,Columbia Concert Orchestra,1947,0
Eileen Farrell,Charles Lichter,1947,0
Eileen Farrell,Columbia Concert Orchestra,1947,0
Charles Lichter,Columbia Concert Orchestra,1947,0
Andrés Segovia,Johann Sebastian Bach,1947,2
A. R. Oza,Avinash Vyas,1947,0
Franz Joseph Haydn,Columbia Symphony Orchestra,1947,0
Franz Joseph Haydn,Columbia Orchestra,1947,0
Isaac Stern,Columbia Symphony Orchestra,1947,0
Isaac Stern,Columbia Orchestra,1947,0
Columbia Symphony Orchestra,Columbia Orchestra,1947,0
Johannes Brahms,Sir Thomas Beecham,1947,0
Johannes Brahms,Royal Philharmonic Orchestra,1947,0
Isaac Stern,Sir Thomas Beecham,1947,0
Isaac Stern,Royal Philharmonic Orchestra,1947,0
Sir Thomas Beecham,Royal Philharmonic Orchestra,1947,0
Max Bruch,Isaac Stern,1947,0
Max Bruch,Eugene Ormandy,1947,0
Max Bruch,Philadelphia Orchestra,1947,0
Rajkumari,Patanjali,1947,0
Amilcare Ponchielli,Giuseppe Patanè,1947,2
Amilcare Ponchielli,Hungarian State Orchestra,1947,2
Giuseppe Patanè,Hungarian State Orchestra,1947,2
Richard Rodgers,Eileen Farrell,1947,0
Richard Rodgers,Luther Henderson,1947,0
Richard Rodgers,Luther Henderson Orchestra,1947,0
Eileen Farrell,Luther Henderson,1947,0
Eileen Farrell,Luther Henderson Orchestra,1947,0
Luther Henderson,Luther Henderson Orchestra,1947,0
Pablo de Sarasate,Isaac Stern,1947,0
Wolfgang Amadeus Mozart,Louis Lane,1947,0
Cleveland Orchestra,Louis Lane,1947,0
Igor Stravinsky,New York Philharmonic,1948,0
Igor Stravinsky,Concertgebouworkest,1948,0
Igor Stravinsky,Eduard van Beinum,1948,0
Concertgebouworkest,Eduard van Beinum,1948,0
Igor Stravinsky,Columbia Symphony Orchestra,1948,0
Robert Schumann,NBC Symphony Orchestra,1948,0
Robert Schumann,Bruno Walter,1948,0
NBC Symphony Orchestra,Bruno Walter,1948,0
Doris Day,Paul Weston And His Orchestra,1948,1
Ludwig van Beethoven,Jascha Heifetz,1948,0
Ludwig van Beethoven,Emanuel Bay,1948,0
Jascha Heifetz,Emanuel Bay,1948,0
Igor Stravinsky,Michael Tilson Thomas,1948,0
Igor Stravinsky,Benny Goodman,1948,0
Giacomo Puccini,Luis Cobos,1948,0
Igor Stravinsky,Joseph Szigeti,1948,0
Igor Stravinsky,Charles Rosen,1948,0
Charles Rosen,Columbia Symphony Orchestra,1948,0
S. Varalakshmi,Ghantasala,1948,0
Igor Stravinsky,CBC Symphony Orchestra,1948,0
Ghantasala,S. Varalakshmi,1948,0
Manik Dadarkar,R. Sharma,1948,0
Debabrata Biswas,Geeta Sen Naha,1948,0
Igor Stravinsky,Seiji Ozawa,1948,0
Igor Stravinsky,Leonard Bernstein,1948,0
Igor Stravinsky,London Symphony Orchestra,1948,0
Leonard Bernstein,London Symphony Orchestra,1948,0
Béla Bartók,Concertgebouworkest,1948,0
Béla Bartók,Eduard van Beinum,1948,0
Wolfgang Amadeus Mozart,Budapest String Quartet,1948,0
Hemant Kumar,Debabrata Biswas,1948,0
Hemant Kumar,Samaresh Roy,1948,0
Debabrata Biswas,Samaresh Roy,1948,0
Shankar Dasgupta,Geeta Dutt,1948,0
Giacomo Puccini,Giuseppe Antonicelli,1948,0
Giacomo Puccini,Metropolitan Opera Orchestra,1948,0
Giuseppe Antonicelli,Metropolitan Opera Orchestra,1948,0
Shamshad Begum,Alauddin,1948,0
Antonín Dvořák,New York Philharmonic,1948,0
Antonín Dvořák,Bruno Walter,1948,0
Igor Stravinsky,Eugene Ormandy,1948,0
Johann Sebastian Bach,Igor Stravinsky,1948,0
Johann Sebastian Bach,CBC Symphony Orchestra,1948,0
John Stafford Smith,Igor Stravinsky,1948,0
John Stafford Smith,CBC Symphony Orchestra,1948,0
Igor Stravinsky,Woody Herman Orchestra,1948,0
Igor Stravinsky,Esa-Pekka Salonen,1948,0
Johannes Brahms,Jascha Heifetz,1948,0
Igor Stravinsky,Robert Heinrich,1948,0
Igor Stravinsky,Robert Nagel,1948,0
Robert Heinrich,Robert Nagel,1948,0
Giacomo Puccini,Kiri Te Kanawa,1948,0
Giacomo Puccini,Sir John Pritchard,1948,0
Giacomo Puccini,London Philharmonic Orchestra,1948,0
Kiri Te Kanawa,Sir John Pritchard,1948,0
Kiri Te Kanawa,London Philharmonic Orchestra,1948,0
Sir John Pritchard,London Philharmonic Orchestra,1948,0
Edvard Grieg,Jascha Heifetz,1948,0
Ernest Bloch,Jascha Heifetz,1948,0
Wolfgang Amadeus Mozart,Walter Trampler,1948,0
Budapest String Quartet,Walter Trampler,1948,0
Leela Mehta,A. R. Ojha,1948,0
Suraiya,G. M. Durrani,1948,0
Camille Saint-Saëns,Charles Münch,1949,4
Camille Saint-Saëns,New York Philharmonic,1949,4
Charles Münch,New York Philharmonic,1949,4
Salvatore Cardillo,Mario Lanza,1949,1
Salvatore Cardillo,Constantine Callinicos,1949,1
Mario Lanza,Constantine Callinicos,1949,1
André Gide,Jean Amrouche,1949,0
Pietro Mascagni,Richard Tucker,1949,0
Colette,André Parinaud,1949,0
Colette,Robert Casadessus,1949,0
André Parinaud,Robert Casadessus,1949,0
Irving Berlin,Johnny V. R. Thompson,1949,0
Irving Berlin,Allyn McLerie,1949,0
Irving Berlin,Miss Liberty Ensemble,1949,0
Irving Berlin,Jay Blackton,1949,0
Johnny V. R. Thompson,Allyn McLerie,1949,0
Johnny V. R. Thompson,Miss Liberty Ensemble,1949,0
Johnny V. R. Thompson,Jay Blackton,1949,0
Allyn McLerie,Miss Liberty Ensemble,1949,0
Allyn McLerie,Jay Blackton,1949,0
Miss Liberty Ensemble,Jay Blackton,1949,0
Jay Blackton,Laurence Guittard,1949,1
Jay Blackton,Christine Andreas,1949,1
Laurence Guittard,Christine Andreas,1949,1
Fromental Halévy,Richard Tucker,1949,0
Fromental Halévy,Wilfrid Pelletier,1949,0
Richard Tucker,Wilfrid Pelletier,1949,0
Wolfgang Amadeus Mozart,Columbia Symphony Orchestra,1949,0
Ernest Bloch,Isaac Stern,1949,0
Ernest Bloch,Alexander Zakin,1949,0
Isaac Stern,Alexander Zakin,1949,0
Johannes Brahms,Wilhelm Furtwängler,1949,0
Johannes Brahms,Wiener Philharmoniker,1949,0
Wilhelm Furtwängler,Wiener Philharmoniker,1949,0
Nikolai Rimsky-Korsakov,Mario Lanza,1949,1
Nikolai Rimsky-Korsakov,Constantine Callinicos,1949,1
Ralph Vaughan Williams,Leopold Stokowski,1949,0
Ralph Vaughan Williams,New York Philharmonic,1949,0
Leopold Stokowski,New York Philharmonic,1949,0
Aaron Copland,Martha Lipton,1949,0
Anton Bruckner,Wiener Philharmoniker,1949,0
Anton Bruckner,Hans Knappertsbusch,1949,0
Wiener Philharmoniker,Hans Knappertsbusch,1949,0
George Gershwin,Mary Martin,1949,1
George Gershwin,Girl Crazy Ensemble (1952),1949,1
George Gershwin,Lehman Engel,1949,1
Mary Martin,Girl Crazy Ensemble (1952),1949,1
Mary Martin,Lehman Engel,1949,1
Girl Crazy Ensemble (1952),Lehman Engel,1949,1
Giacomo Puccini,Richard Tucker,1949,0
Giacomo Puccini,Dorothy Kirsten,1949,0
Giacomo Puccini,Fausto Cleva,1949,0
Richard Tucker,Dorothy Kirsten,1949,0
Richard Tucker,Fausto Cleva,1949,0
Dorothy Kirsten,Fausto Cleva,1949,0
Joaquín Rodrigo,Andrés Segovia,1949,0
Giacomo Puccini,Fausto Cleva Conductor,1949,0
Richard Tucker,Fausto Cleva Conductor,1949,0
Franz von Suppé,London Philharmonic Orchestra,1949,0
Franz von Suppé,Sir Georg Solti,1949,0
London Philharmonic Orchestra,Sir Georg Solti,1949,0
Suraiya,Mukesh,1949,0
N. S. Krishnan,T A Madhuram,1949,0
Lalita Phadke,Balakram,1949,0
Cole Porter,Lisa Kirk,1949,0
Cole Porter,Harold Lang,1949,0
Cole Porter,Pembroke Davenport,1949,0
Cole Porter,Original Broadway Cast Orchestra,1949,0
Lisa Kirk,Harold Lang,1949,0
Lisa Kirk,Pembroke Davenport,1949,0
Lisa Kirk,Original Broadway Cast Orchestra,1949,0
Harold Lang,Pembroke Davenport,1949,0
Harold Lang,Original Broadway Cast Orchestra,1949,0
Pembroke Davenport,Original Broadway Cast Orchestra,1949,0
A. R. Oza,Geeta Dutt,1949,0
Wolfgang Amadeus Mozart,Eduard van Beinum,1949,0
London Philharmonic Orchestra,Eduard van Beinum,1949,0
Edward Elgar,Andrew Davis,1949,0
Edward Elgar,Philharmonia Orchestra,1949,0
Andrew Davis,Philharmonia Orchestra,1949,0
Benjamin Britten,André Previn,1949,0
Benjamin Britten,St. Louis Symphony,1949,0
André Previn,St. Louis Symphony,1949,0
Ernesto DeCurtis,Mario Lanza,1949,0
Ernesto DeCurtis,Constantine Callinicos,1949,0
Giuseppe Verdi,Richard Tucker,1949,0
Giuseppe Verdi,Max Rudolf,1949,0
Richard Tucker,Max Rudolf,1949,0
Sergei Prokofiev,Isaac Stern,1949,0
Giuseppe Verdi,Vienna State Opera Orchestra,1949,0
Giuseppe Verdi,Nello Santi,1949,0
Vienna State Opera Orchestra,Nello Santi,1949,0
Consuelo Torres Ortiz Velazquez,Mario Lanza,1949,2
Consuelo Torres Ortiz Velazquez,Ray Sinatra,1949,2
Mario Lanza,Ray Sinatra,1949,2
Shanti Sharma,Harish,1949,0
Marvin Hamlisch,Various Artists,1949,0
Marvin Hamlisch,Don Pippin,1949,0
Various Artists,Don Pippin,1949,0
Bing Crosby,Victor Young & His Orchestra,1949,1
Richard Arnell,Royal Philharmonic Orchestra,1949,0
Richard Arnell,Sir Thomas Beecham,1949,0
Royal Philharmonic Orchestra,Sir Thomas Beecham,1949,0
Alexander Scriabin,Pierre Monteux,1949,0
Freire,Osman,1949,0
Freire,Perez,1949,0
Freire,Mario Lanza,1949,0
Freire,Ray Sinatra,1949,0
Osman,Perez,1949,0
Osman,Mario Lanza,1949,0
Osman,Ray Sinatra,1949,0
Perez,Mario Lanza,1949,0
Perez,Ray Sinatra,1949,0
Cole Porter,Annabelle Hill,1949,0
Cole Porter,Kiss Me,1949,0
Cole Porter,Kate Ensemble,1949,0
Annabelle Hill,Kiss Me,1949,0
Annabelle Hill,Kate Ensemble,1949,0
Annabelle Hill,Pembroke Davenport,1949,0
Annabelle Hill,Original Broadway Cast Orchestra,1949,0
Kiss Me,Kate Ensemble,1949,0
Kiss Me,Pembroke Davenport,1949,0
Kiss Me,Original Broadway Cast Orchestra,1949,0
Kate Ensemble,Pembroke Davenport,1949,0
Kate Ensemble,Original Broadway Cast Orchestra,1949,0
Claude Debussy,Zino Francescatti,1949,0
A. P. Komala,Ghantasala,1949,0
Ludwig van Beethoven,Claudio Arrau,1949,4
Shamshad Begum,Sailesh Mukherjee,1949,0
Giuseppe Verdi,Fausto Cleva,1949,0
Erik Satie,Efrem Kurtz,1949,1
Erik Satie,Houston Symphony,1949,1
Efrem Kurtz,Houston Symphony,1949,1
Fernando Sor,Andrés Segovia,1949,0
Ottorino Respighi,London Symphony Orchestra,1950,0
Ottorino Respighi,Ernest Ansermet,1950,0
London Symphony Orchestra,Ernest Ansermet,1950,0
Sotiria Bellou,Καλλιγέρη,1950,0
Sotiria Bellou,Δημήτρης Σέμσης,1950,0
Καλλιγέρη,Δημήτρης Σέμσης,1950,0
Sholom Secunda,Richard Tucker,1950,0
Female Sundanese singer,katjapi player,1950,1
Leonard Bernstein,Columbia Jazz Combo,1950,0
"""Female NGoundi soloist","girls chorus""",1950,0
Marc Lavry,Richard Tucker,1950,0
Marc Lavry,Thomas Z. Shepard,1950,0
Richard Tucker,Thomas Z. Shepard,1950,0
Female Okandi chorus,three male drummers,1950,0
Heitor dos Prazeres,Paulo De Oliveira,1950,0
Lata Mangeshkar,Mohammed Rafi,1950,0
Luigi Denza,Richard Tucker,1950,0
Luigi Denza,Nicolas Flagello,1950,0
Luigi Denza,Columbia Symphony Orchestra,1950,0
Richard Tucker,Nicolas Flagello,1950,0
Richard Tucker,Columbia Symphony Orchestra,1950,0
Nicolas Flagello,Columbia Symphony Orchestra,1950,0
Fotis Polimeris,Νίκος Γούναρης,1950,0
Gayatri Bose,Dwijen Mukherjee,1950,0
Arturo Buzzi-Peccia,Richard Tucker,1950,0
Arturo Buzzi-Peccia,Alfredo Antonini,1950,0
Arturo Buzzi-Peccia,Columbia Concert Orchestra,1950,0
Richard Tucker,Alfredo Antonini,1950,0
Richard Tucker,Columbia Concert Orchestra,1950,0
Alfredo Antonini,Columbia Concert Orchestra,1950,0
Ν.Φραγγιά,Κώστας Κοντόπουλος,1950,0
Νίκος Τζουγάνος,Αλέκος Καραβίτης,1950,0
Heitor dos Prazeres,Mario Reis,1950,0
Wolfgang Amadeus Mozart,Theo Adam,1950,0
Wolfgang Amadeus Mozart,Otmar Suitner,1950,0
Staatskapelle Dresden,Theo Adam,1950,0
Staatskapelle Dresden,Otmar Suitner,1950,0
Theo Adam,Otmar Suitner,1950,0
Robert Wright,Richard Tucker,1950,0
Robert Wright,Franz Allers,1950,0
Richard Tucker,Franz Allers,1950,0
Ντούο Σταμπούλ,Γιάννης Τζιβάνης,1950,0
Prodromos Tsaousakis,Marika Ninou,1950,0
Prodromos Tsaousakis,Various Artists,1950,0
Marika Ninou,Various Artists,1950,0
Andreas Spagadoros,Manolis Xiotis,1950,1
Leonard Bernstein,Columbia Symphony Orchestra,1950,0
Ralph Vaughan Williams,Leonard Bernstein,1950,0
Leonard Bernstein,New York Philharmonic,1950,0
Ν.Τσάμης,Κούλα Μιχαηλίδου,1950,0
Katina Meidani,Giorgos Anestopoulos,1950,0
Katina Meidani,Klarino,1950,0
Giorgos Anestopoulos,Klarino,1950,0
Ludwig van Beethoven,Zino Francescatti,1950,0
Ludwig van Beethoven,Robert Casadesus,1950,0
Zino Francescatti,Robert Casadesus,1950,0
Leonard Bernstein,Lukas Foss,1950,0
Lukas Foss,New York Philharmonic,1950,0
Franz Schubert,Isaac Stern,1950,4
Leonard Bernstein,Columbia Wind Ensemble,1950,1
Leonard Bernstein,Nancy Williams,1950,1
Leonard Bernstein,Antonia Butler,1950,1
Leonard Bernstein,Michael Clark,1950,1
Leonard Bernstein,Mark Brown,1950,1
Columbia Wind Ensemble,Nancy Williams,1950,1
Columbia Wind Ensemble,Antonia Butler,1950,1
Columbia Wind Ensemble,Michael Clark,1950,1
Columbia Wind Ensemble,Mark Brown,1950,1
Nancy Williams,Antonia Butler,1950,1
